ID,Gene.symbol,Gene.title,Gene.ID,adj.P.Val,P.Value,t,B,logFC
8167575,GAGE12D,G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 5///G antigen 4///G antigen 3///G antigen 2C///G antigen 1,100132399,0.300946,0.018,-2.72,-3.20607,-0.826
8101322,MOP-1,MOP-1,643616,0.300946,0.0181,-2.72,-3.20901,-1.61
8148304,TRIB1,tribbles pseudokinase 1,10221,0.304358,0.0186,-2.7,-3.23403,-1
7973014,OR4K5,olfactory receptor family 4 subfamily K member 5,79317,0.304784,0.0187,-2.7,-3.23782,-1
7942998,FOLH1B,folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1,219595,0.306485,0.0191,-2.69,-3.26044,-0.808
8024038,AZU1,azurocidin 1,566,0.320683,0.0213,-2.63,-3.35811,-1.39
7965040,PHLDA1,pleckstrin homology like domain family A member 1,22822,0.320683,0.0213,-2.63,-3.35892,-0.79
8107909,SLC22A4,solute carrier family 22 member 4,6583,0.323862,0.0223,-2.61,-3.39801,-1
8151512,PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1,55824,0.324902,0.0226,-2.6,-3.40968,-0.874
7948103,OR4C12,olfactory receptor family 4 subfamily C member 12,283093,0.325225,0.0227,-2.59,-3.41673,-1
8155359,CNTNAP3B,contactin associated protein-like 3B///contactin associated protein-like 3 pseudogene 2///contactin associated protein-like 3,728577,0.325225,0.0228,-2.59,-3.41795,-1.02
8097903,TLR2,toll like receptor 2,7097,0.326013,0.0229,-2.59,-3.42376,-0.868
8116734,LY86,lymphocyte antigen 86,9450,0.331454,0.0239,-2.57,-3.46214,-0.872
8016932,MPO,myeloperoxidase,4353,0.33266,0.024,-2.56,-3.46818,-1.1
7978692,SLC25A21,solute carrier family 25 member 21,89874,0.333418,0.0242,-2.56,-3.47562,-0.842
8021645,SERPINB10,serpin family B member 10,5273,0.335592,0.0248,-2.55,-3.4956,-1.33
8144392,DEFB109P1B,defensin beta 109 pseudogene 1B///defensin beta 109 pseudogene 1,641517,0.337389,0.0251,-2.54,-3.50601,-0.944
8111915,SEPP1,"selenoprotein P, plasma, 1",6414,0.342934,0.0261,-2.52,-3.5438,-1.05
8096027,PCAT4,prostate cancer associated transcript 4 (non-protein coding),118425,0.344647,0.0268,-2.51,-3.56622,-0.836
8024048,PRTN3,proteinase 3,5657,0.347174,0.0273,-2.5,-3.58399,-1.19
7962274,KIF21A,kinesin family member 21A,55605,0.348448,0.0277,-2.49,-3.59728,-0.814
7921362,OR6P1,olfactory receptor family 6 subfamily P member 1,128366,0.357967,0.0294,-2.46,-3.65076,-0.824
7948129,OR5R1,olfactory receptor family 5 subfamily R member 1 (gene/pseudogene),219479,0.360644,0.0301,-2.44,-3.67272,-0.904
7944799,OR10G7,olfactory receptor family 10 subfamily G member 7///olfactory receptor family 10 subfamily G member 4///olfactory receptor family 10 subfamily G member 9///olfactory receptor family 10 subfamily G member 8,390265,0.361678,0.0307,-2.43,-3.68948,-0.902
7955985,OR6C74,olfactory receptor family 6 subfamily C member 74,254783,0.363766,0.0312,-2.42,-3.70485,-0.786
7938176,OR10A2,olfactory receptor family 10 subfamily A member 2///olfactory receptor family 10 subfamily A member 5,341276,0.37503,0.0334,-2.39,-3.76491,-0.9
7981730,SCFV,single-chain Fv fragment///immunoglobulin lambda joining 3///immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1///single-chain Fv fragment///uncharacterized LOC317730///immunoglobulin kappa locus///immunoglobulin kappa variable 3-20///immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 3-30///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-75 (pseudogene)///immunoglobulin heavy variable 3-69-1 (pseudogene)///immunoglobulin heavy variable 3/OR16-7 (pseudogene),652070,0.376504,0.0338,-2.38,-3.77752,-0.782
8150592,CEBPD,CCAAT/enhancer binding protein delta,1052,0.376912,0.0342,-2.37,-3.78712,-0.82
7911260,OR2M7,olfactory receptor family 2 subfamily M member 7///olfactory receptor family 2 subfamily M member 2///olfactory receptor family 2 subfamily M member 1 pseudogene///olfactory receptor family 2 subfamily M member 3///olfactory receptor family 2 subfamily M member 5,391196,0.37729,0.0343,-2.37,-3.79033,-0.988
7946023,OR52A5,olfactory receptor family 52 subfamily A member 5,390054,0.382948,0.0358,-2.35,-3.82827,-0.81
7939897,LOC101060256,tripartite motif-containing protein 51-like,101060256,0.385236,0.0367,-2.34,-3.84913,-0.81
8026971,IFI30,"IFI30, lysosomal thiol reductase",10437,0.385624,0.0367,-2.34,-3.8506,-0.988
8167560,GAGE10,G antigen 10///G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12C///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2E///G antigen 6///G antigen 2C,102724473,0.385775,0.0368,-2.33,-3.85349,-1.19
7939877,OR4A47,olfactory receptor family 4 subfamily A member 47,403253,0.389631,0.0384,-2.31,-3.89127,-0.97
8015230,KRTAP4-7,keratin associated protein 4-7///keratin associated protein 4-9///keratin associated protein 4-8///keratin associated protein 4-11///keratin associated protein 4-2///keratin associated protein 4-5///keratin associated protein 4-4///keratin associated protein 4-12///keratin associated protein 4-6///keratin associated protein 4-7,100132476,0.389677,0.0384,-2.31,-3.89165,-0.834
7954377,IAPP,islet amyloid polypeptide,3375,0.390175,0.0387,-2.31,-3.89823,-0.774
7946105,OR52N5,olfactory receptor family 52 subfamily N member 5,390075,0.392327,0.0402,-2.29,-3.93291,-0.892
8066117,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,25939,0.394729,0.041,-2.28,-3.94858,-1.1
7938061,OR52E4,olfactory receptor family 52 subfamily E member 4,390081,0.394777,0.041,-2.28,-3.94912,-0.832
7973012,OR4K2,olfactory receptor family 4 subfamily K member 2,390431,0.396294,0.0413,-2.27,-3.95495,-1.19
8084627,IGF2BP2-AS1,IGF2BP2 antisense RNA 1,646600,0.400254,0.0425,-2.26,-3.98114,-0.92
8177694,OR2J3,olfactory receptor family 2 subfamily J member 3///olfactory receptor family 2 subfamily J member 2,442186,0.401973,0.0428,-2.25,-3.98863,-1.15
7955991,OR6C3,olfactory receptor family 6 subfamily C member 3,254786,0.407325,0.0448,-2.23,-4.02872,-0.796
8174361,TSC22D3,TSC22 domain family member 3,1831,0.413082,0.0465,-2.21,-4.06137,-0.866
7978351,CTSG,cathepsin G,1511,0.414472,0.0472,-2.2,-4.07496,-1.46
8129608,TAAR3,trace amine associated receptor 3 (gene/pseudogene),9288,0.415083,0.0474,-2.2,-4.07804,-0.866
7945958,OR52B4,olfactory receptor family 52 subfamily B member 4 (gene/pseudogene),143496,0.42176,0.0495,-2.17,-4.11796,-0.806
7939884,TRIM49C,tripartite motif containing 49C///tripartite motif containing 49B///tripartite motif containing 49,642612,0.422021,0.0498,-2.17,-4.12311,-0.94
7916609,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",3725,0.425563,0.0509,-2.16,-4.14237,-0.906
7937986,OR52J3,olfactory receptor family 52 subfamily J member 3,119679,0.426081,0.0512,-2.15,-4.1473,-0.878
8124630,OR2W1,olfactory receptor family 2 subfamily W member 1,26692,0.426342,0.0514,-2.15,-4.15118,-0.906
7906365,OR10K1,olfactory receptor family 10 subfamily K member 1,391109,0.428391,0.0526,-2.14,-4.17079,-0.85
7937984,OR51L1,olfactory receptor family 51 subfamily L member 1,119682,0.428391,0.0527,-2.14,-4.17184,-0.78
8067825,LOC644669,ankyrin repeat domain 30B pseudogene///ankyrin repeat domain 30B-like///ankyrin repeat domain 30B pseudogene 2,644669,0.430212,0.0539,-2.13,-4.19206,-0.774
7919594,RNVU1-19,"RNA, variant U1 small nuclear 19",101954277,0.432474,0.0548,-2.12,-4.20636,-1.06
7948046,OR4C13,olfactory receptor family 4 subfamily C member 13,283092,0.43864,0.0577,-2.09,-4.25182,-0.844
8170052,CT45A8,"cancer/testis antigen family 45, member A8///cancer/testis antigen family 45, member A9///cancer/testis antigen family 45, member A10///cancer/testis antigen family 45, member A7///cancer/testis antigen family 45, member A2///cancer/testis antigen family 45, member A1///cancer/testis antigen family 45, member A6///cancer/testis antigen family 45, member A5///cancer/testis antigen family 45, member A3///cancer/testis antigen family 45, member A8",102723737,0.443573,0.0615,-2.05,-4.30792,-0.86
8144405,DEFB107B,defensin beta 107B///defensin beta 107A,503614,0.447723,0.0633,-2.04,-4.33352,-0.78
7961298,TAS2R42,taste 2 receptor member 42,353164,0.447723,0.0634,-2.04,-4.33537,-0.856
7973008,OR4M1,olfactory receptor family 4 subfamily M member 1///olfactory receptor family 4 subfamily M member 2,441670,0.448103,0.0638,-2.03,-4.3407,-1.01
8180360,OR8G1,olfactory receptor family 8 subfamily G member 1 (gene/pseudogene),26494,0.452997,0.0656,-2.02,-4.36469,-0.898
7911285,OR2T5,olfactory receptor family 2 subfamily T member 5///olfactory receptor family 2 subfamily T member 29,401993,0.456768,0.0674,-2,-4.388,-0.866
8056323,FIGN,"fidgetin, microtubule severing factor",55137,0.457259,0.0676,-2,-4.39076,-0.948
8148962,OR4F29,olfactory receptor family 4 subfamily F member 29///olfactory receptor family 4 subfamily F member 21///olfactory receptor family 4 subfamily F member 16///olfactory receptor family 4 subfamily F member 3,729759,0.461332,0.0699,-1.98,-4.42034,-0.946
8067836,LINC00314,long intergenic non-protein coding RNA 314,246705,0.46323,0.0709,-1.97,-4.43216,-1.19
7920244,S100A8,S100 calcium binding protein A8,6279,0.469935,0.0752,-1.94,-4.484,-0.974
7925751,OR2T10,olfactory receptor family 2 subfamily T member 10,127069,0.473023,0.077,-1.93,-4.50367,-0.832
8003806,OR1D4,olfactory receptor family 1 subfamily D member 4 (gene/pseudogene)///olfactory receptor family 1 subfamily D member 5///olfactory receptor family 1 subfamily D member 2,653166,0.477808,0.0788,-1.91,-4.52359,-0.836
8054439,ST6GAL2,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2",84620,0.480744,0.0808,-1.9,-4.54582,-0.772
7952400,OR8B3,olfactory receptor family 8 subfamily B member 3///olfactory receptor family 8 subfamily B member 2,390271,0.485414,0.0839,-1.88,-4.57789,-0.818
8021635,SERPINB2,serpin family B member 2,5055,0.485604,0.084,-1.88,-4.57945,-0.808
8112018,PELO,pelota homolog (Drosophila),53918,0.49974,0.0922,-1.82,-4.65867,-0.886
