Source1,Source2,Shared_Targets_Count
DDAH1,PPP1R3B,1
DDAH1,MDM4,1
DDAH1,DNM1L,1
DDAH1,NUFIP2,1
DDAH1,NFIA,1
DDAH1,FMR1,1
DDAH1,ZNF217,1
DDAH1,EXOC5,1
DDAH1,ATF2,1
DDAH1,THBS1,1
DDAH1,EIF4EBP2,1
DDAH1,B3GNT5,1
DDAH1,SOCS4,1
DDAH1,PLAT,1
DDAH1,OXTR,1
DDAH1,ATP2B4,1
DDAH1,ZNF207,1
DDAH1,SUGT1,1
DDAH1,SIRT1,1
DDAH1,PEG10,1
DDAH1,CAPRIN1,1
DDAH1,PPARA,1
DDAH1,UBXN2B,1
DDAH1,VAV3,1
DDAH1,HDLBP,1
DDAH1,GNPDA1,1
DDAH1,PLA2G2D,1
DDAH1,CDC23,1
DDAH1,NLRC5,1
DDAH1,CPT2,1
DDAH1,ADARB1,1
DDAH1,CFLAR,1
DDAH1,GAPVD1,1
DDAH1,OPA1,1
DDAH1,CD40,1
DDAH1,ERLIN2,1
DDAH1,SYNGR2,1
DDAH1,AXIN2,1
DDAH1,CLTB,1
DDAH1,NUP98,1
DDAH1,ITGA6,1
DDAH1,TPM1,1
DDAH1,LARP1,1
DDAH1,CDON,1
DDAH1,ANKS1A,1
DDAH1,CASP6,1
DDAH1,CDC25C,1
DDAH1,KCNH1,1
DDAH1,MKLN1,1
DDAH1,AKT1,1
DDAH1,ADNP,1
DDAH1,RBM12,1
DDAH1,FUT8,1
DDAH1,SPTBN1,1
DDAH1,APAF1,1
DDAH1,SYNE2,1
DDAH1,BIRC3,1
DDAH1,ZDHHC16,1
DDAH1,DIABLO,1
DDAH1,NDRG1,1
DDAH1,TRAF3,1
DDAH1,IRGQ,1
DDAH1,EXT2,1
DDAH1,MTAP,1
DDAH1,TMOD2,1
DDAH1,BCLAF1,1
DDAH1,RNF40,1
DDAH1,MTMR9,1
DDAH1,GIGYF2,1
DDAH1,GDE1,1
DDAH1,FIGN,1
DDAH1,POLR3E,1
DDAH1,TGIF2,1
DDAH1,CASP10,1
DDAH1,KIF2A,1
DDAH1,FAM104A,1
DDAH1,NUCKS1,1
DDAH1,ACSL4,1
DDAH1,WDR77,1
DDAH1,MAP4,1
DDAH1,PLIN3,1
DDAH1,RRM2,1
DDAH1,LEF1,1
DDAH1,XIAP,1
DDAH1,GYG1,1
DDAH1,FOSL1,1
DDAH1,UST,1
DDAH1,CCT3,1
DDAH1,PDGFRA,1
DDAH1,RRAS,1
DDAH1,ERLIN1,1
DDAH1,SNTB2,1
DDAH1,RAB3GAP2,1
DDAH1,AKR1B1,1
DDAH1,GATA4,1
DDAH1,CXCL9,1
DDAH1,CCL22,1
DDAH1,PDXK,1
DDAH1,PEA15,1
DDAH1,HRK,1
DDAH1,TNFRSF10A,1
DDAH1,BCL10,1
DDAH1,CDKN1B,1
DDAH1,PKP2,1
DDAH1,STX1A,1
DDAH1,TSN,1
DDAH1,TOMM40,1
DDAH1,RBCK1,1
DDAH1,EDEM3,1
DDAH1,ZSWIM7,1
DDAH1,RNF169,1
DDAH1,BCL2A1,1
DDAH1,AIFM1,1
DDAH1,ALS2,1
DDAH1,LLPH,1
DDAH1,MBD6,1
DDAH1,FKBP1B,1
DDAH1,TPCN2,1
DDAH1,GDF5,1
DDAH1,MOV10,1
DDAH1,CD70,1
DDAH1,TNF,1
DDAH1,POLR2A,1
DDAH1,RPL37,1
DDAH1,BIRC5,1
DDAH1,TGFBR2,1
LMBR1,NT5C2,1
LMBR1,PHF20L1,1
LMBR1,RSF1,1
LMBR1,SOX5,1
LMBR1,LONRF2,1
LMBR1,RALGPS2,1
LMBR1,HOXA9,1
LMBR1,FAM126B,1
LMBR1,ANKRD46,1
LMBR1,CKAP5,1
LMBR1,LPGAT1,1
LMBR1,ERP44,1
LMBR1,DDHD2,1
LMBR1,SATB1,1
LMBR1,PPP1R3B,1
LMBR1,MDM4,1
LMBR1,DNM1L,1
LMBR1,NUFIP2,1
LMBR1,NFIA,1
LMBR1,FMR1,1
LMBR1,ZNF217,1
LMBR1,EXOC5,1
LMBR1,ATF2,1
LMBR1,THBS1,1
LMBR1,EIF4EBP2,1
LMBR1,B3GNT5,1
LMBR1,SOCS4,1
LMBR1,PLAT,1
LMBR1,OXTR,1
LMBR1,ATP2B4,1
LMBR1,ZNF207,1
NT5C2,PHF20L1,1
NT5C2,RSF1,1
NT5C2,SOX5,1
NT5C2,LONRF2,1
NT5C2,RALGPS2,1
NT5C2,HOXA9,1
NT5C2,FAM126B,1
NT5C2,ANKRD46,1
NT5C2,CKAP5,1
NT5C2,LPGAT1,1
NT5C2,ERP44,1
NT5C2,DDHD2,1
NT5C2,SATB1,1
NT5C2,PPP1R3B,1
NT5C2,MDM4,1
NT5C2,DNM1L,1
NT5C2,NUFIP2,1
NT5C2,NFIA,1
NT5C2,FMR1,1
NT5C2,ZNF217,1
NT5C2,EXOC5,1
NT5C2,ATF2,1
NT5C2,THBS1,1
NT5C2,EIF4EBP2,1
NT5C2,B3GNT5,1
NT5C2,SOCS4,1
NT5C2,PLAT,1
NT5C2,OXTR,1
NT5C2,ATP2B4,1
NT5C2,ZNF207,1
PHF20L1,RSF1,1
PHF20L1,SOX5,1
PHF20L1,LONRF2,1
PHF20L1,RALGPS2,1
PHF20L1,HOXA9,1
PHF20L1,FAM126B,1
PHF20L1,ANKRD46,1
PHF20L1,CKAP5,1
PHF20L1,LPGAT1,1
PHF20L1,ERP44,1
PHF20L1,DDHD2,1
PHF20L1,SATB1,1
PHF20L1,PPP1R3B,1
PHF20L1,MDM4,1
PHF20L1,DNM1L,1
PHF20L1,NUFIP2,1
PHF20L1,NFIA,1
PHF20L1,FMR1,1
PHF20L1,ZNF217,1
PHF20L1,EXOC5,1
PHF20L1,ATF2,1
PHF20L1,THBS1,1
PHF20L1,EIF4EBP2,1
PHF20L1,B3GNT5,1
PHF20L1,SOCS4,1
PHF20L1,PLAT,1
PHF20L1,OXTR,1
PHF20L1,ATP2B4,1
PHF20L1,ZNF207,1
RSF1,SOX5,1
RSF1,LONRF2,1
RSF1,RALGPS2,1
RSF1,HOXA9,1
RSF1,FAM126B,1
RSF1,ANKRD46,1
RSF1,CKAP5,1
RSF1,LPGAT1,1
RSF1,ERP44,1
RSF1,DDHD2,1
RSF1,SATB1,1
RSF1,PPP1R3B,1
RSF1,MDM4,1
RSF1,DNM1L,1
RSF1,NUFIP2,1
RSF1,NFIA,1
RSF1,FMR1,1
RSF1,ZNF217,1
RSF1,EXOC5,1
RSF1,ATF2,1
RSF1,THBS1,1
RSF1,EIF4EBP2,1
RSF1,B3GNT5,1
RSF1,SOCS4,1
RSF1,PLAT,1
RSF1,OXTR,1
RSF1,ATP2B4,1
RSF1,ZNF207,1
SOX5,LONRF2,1
SOX5,RALGPS2,1
SOX5,HOXA9,1
SOX5,FAM126B,1
SOX5,ANKRD46,1
SOX5,CKAP5,1
SOX5,LPGAT1,1
SOX5,ERP44,1
SOX5,DDHD2,1
SOX5,SATB1,1
SOX5,PPP1R3B,1
SOX5,MDM4,1
SOX5,DNM1L,1
SOX5,NUFIP2,1
SOX5,NFIA,1
SOX5,FMR1,1
SOX5,ZNF217,1
SOX5,EXOC5,1
SOX5,ATF2,1
SOX5,THBS1,1
SOX5,EIF4EBP2,1
SOX5,B3GNT5,1
SOX5,SOCS4,1
SOX5,PLAT,1
SOX5,OXTR,1
SOX5,ATP2B4,1
SOX5,ZNF207,1
LONRF2,RALGPS2,1
LONRF2,HOXA9,1
LONRF2,FAM126B,1
LONRF2,ANKRD46,1
LONRF2,CKAP5,1
LONRF2,LPGAT1,1
LONRF2,ERP44,1
LONRF2,DDHD2,1
LONRF2,SATB1,1
LONRF2,PPP1R3B,1
LONRF2,MDM4,1
LONRF2,DNM1L,1
LONRF2,NUFIP2,1
LONRF2,NFIA,1
LONRF2,FMR1,1
LONRF2,ZNF217,1
LONRF2,EXOC5,1
LONRF2,ATF2,1
LONRF2,THBS1,1
LONRF2,EIF4EBP2,1
LONRF2,B3GNT5,1
LONRF2,SOCS4,1
LONRF2,PLAT,1
LONRF2,OXTR,1
LONRF2,ATP2B4,1
LONRF2,ZNF207,1
RALGPS2,HOXA9,1
RALGPS2,FAM126B,1
RALGPS2,ANKRD46,1
RALGPS2,CKAP5,1
RALGPS2,LPGAT1,1
RALGPS2,ERP44,1
RALGPS2,DDHD2,1
RALGPS2,SATB1,1
RALGPS2,PPP1R3B,1
RALGPS2,MDM4,1
RALGPS2,DNM1L,1
RALGPS2,NUFIP2,1
RALGPS2,NFIA,1
RALGPS2,FMR1,1
RALGPS2,ZNF217,1
RALGPS2,EXOC5,1
RALGPS2,ATF2,1
RALGPS2,THBS1,1
RALGPS2,EIF4EBP2,1
RALGPS2,B3GNT5,1
RALGPS2,SOCS4,1
RALGPS2,PLAT,1
RALGPS2,OXTR,1
RALGPS2,ATP2B4,1
RALGPS2,ZNF207,1
HOXA9,FAM126B,1
HOXA9,ANKRD46,1
HOXA9,CKAP5,1
HOXA9,LPGAT1,1
HOXA9,ERP44,1
HOXA9,DDHD2,1
HOXA9,SATB1,1
HOXA9,PPP1R3B,1
HOXA9,MDM4,1
HOXA9,DNM1L,1
HOXA9,NUFIP2,1
HOXA9,NFIA,1
HOXA9,FMR1,1
HOXA9,ZNF217,1
HOXA9,EXOC5,1
HOXA9,ATF2,1
HOXA9,THBS1,1
HOXA9,EIF4EBP2,1
HOXA9,B3GNT5,1
HOXA9,SOCS4,1
HOXA9,PLAT,1
HOXA9,OXTR,1
HOXA9,ATP2B4,1
HOXA9,ZNF207,1
FAM126B,ANKRD46,1
FAM126B,CKAP5,1
FAM126B,LPGAT1,1
FAM126B,ERP44,1
FAM126B,DDHD2,1
FAM126B,SATB1,1
FAM126B,PPP1R3B,1
FAM126B,MDM4,1
FAM126B,DNM1L,1
FAM126B,NUFIP2,1
FAM126B,NFIA,1
FAM126B,FMR1,1
FAM126B,ZNF217,1
FAM126B,EXOC5,1
FAM126B,ATF2,1
FAM126B,THBS1,1
FAM126B,EIF4EBP2,1
FAM126B,B3GNT5,1
FAM126B,SOCS4,1
FAM126B,PLAT,1
FAM126B,OXTR,1
FAM126B,ATP2B4,1
FAM126B,ZNF207,1
ANKRD46,CKAP5,1
ANKRD46,LPGAT1,1
ANKRD46,ERP44,1
ANKRD46,DDHD2,1
ANKRD46,SATB1,1
ANKRD46,PPP1R3B,1
ANKRD46,MDM4,1
ANKRD46,DNM1L,1
ANKRD46,NUFIP2,1
ANKRD46,NFIA,1
ANKRD46,FMR1,1
ANKRD46,ZNF217,1
ANKRD46,EXOC5,1
ANKRD46,ATF2,1
ANKRD46,THBS1,1
ANKRD46,EIF4EBP2,1
ANKRD46,B3GNT5,1
ANKRD46,SOCS4,1
ANKRD46,PLAT,1
ANKRD46,OXTR,1
ANKRD46,ATP2B4,1
ANKRD46,ZNF207,1
CKAP5,LPGAT1,1
CKAP5,ERP44,1
CKAP5,DDHD2,1
CKAP5,SATB1,1
CKAP5,PPP1R3B,1
CKAP5,MDM4,1
CKAP5,DNM1L,1
CKAP5,NUFIP2,1
CKAP5,NFIA,1
CKAP5,FMR1,1
CKAP5,ZNF217,1
CKAP5,EXOC5,1
CKAP5,ATF2,1
CKAP5,THBS1,1
CKAP5,EIF4EBP2,1
CKAP5,B3GNT5,1
CKAP5,SOCS4,1
CKAP5,PLAT,1
CKAP5,OXTR,1
CKAP5,ATP2B4,1
CKAP5,ZNF207,1
LPGAT1,ERP44,1
LPGAT1,DDHD2,1
LPGAT1,SATB1,1
LPGAT1,PPP1R3B,1
LPGAT1,MDM4,1
LPGAT1,DNM1L,1
LPGAT1,NUFIP2,1
LPGAT1,NFIA,1
LPGAT1,FMR1,1
LPGAT1,ZNF217,1
LPGAT1,EXOC5,1
LPGAT1,ATF2,1
LPGAT1,THBS1,1
LPGAT1,EIF4EBP2,1
LPGAT1,B3GNT5,1
LPGAT1,SOCS4,1
LPGAT1,PLAT,1
LPGAT1,OXTR,1
LPGAT1,ATP2B4,1
LPGAT1,ZNF207,1
ERP44,DDHD2,1
ERP44,SATB1,1
ERP44,PPP1R3B,1
ERP44,MDM4,1
ERP44,DNM1L,1
ERP44,NUFIP2,1
ERP44,NFIA,1
ERP44,FMR1,1
ERP44,ZNF217,1
ERP44,EXOC5,1
ERP44,ATF2,1
ERP44,THBS1,1
ERP44,EIF4EBP2,1
ERP44,B3GNT5,1
ERP44,SOCS4,1
ERP44,PLAT,1
ERP44,OXTR,1
ERP44,ATP2B4,1
ERP44,ZNF207,1
DDHD2,SATB1,1
DDHD2,PPP1R3B,1
DDHD2,MDM4,1
DDHD2,DNM1L,1
DDHD2,NUFIP2,1
DDHD2,NFIA,1
DDHD2,FMR1,1
DDHD2,ZNF217,1
DDHD2,EXOC5,1
DDHD2,ATF2,1
DDHD2,THBS1,1
DDHD2,EIF4EBP2,1
DDHD2,B3GNT5,1
DDHD2,SOCS4,1
DDHD2,PLAT,1
DDHD2,OXTR,1
DDHD2,ATP2B4,1
DDHD2,ZNF207,1
SATB1,PPP1R3B,1
SATB1,MDM4,1
SATB1,DNM1L,1
SATB1,NUFIP2,1
SATB1,NFIA,1
SATB1,FMR1,1
SATB1,ZNF217,1
SATB1,EXOC5,1
SATB1,ATF2,1
SATB1,THBS1,1
SATB1,EIF4EBP2,1
SATB1,B3GNT5,1
SATB1,SOCS4,1
SATB1,PLAT,1
SATB1,OXTR,1
SATB1,ATP2B4,1
SATB1,ZNF207,1
PPP1R3B,MDM4,1
PPP1R3B,DNM1L,1
PPP1R3B,NUFIP2,1
PPP1R3B,NFIA,1
PPP1R3B,FMR1,1
PPP1R3B,ZNF217,1
PPP1R3B,EXOC5,1
PPP1R3B,ATF2,1
PPP1R3B,THBS1,1
PPP1R3B,EIF4EBP2,1
PPP1R3B,B3GNT5,1
PPP1R3B,SOCS4,1
PPP1R3B,PLAT,1
PPP1R3B,OXTR,1
PPP1R3B,ATP2B4,1
PPP1R3B,ZNF207,1
MDM4,DNM1L,1
MDM4,NUFIP2,1
MDM4,NFIA,1
MDM4,FMR1,1
MDM4,ZNF217,1
MDM4,EXOC5,1
MDM4,ATF2,1
MDM4,THBS1,1
MDM4,EIF4EBP2,1
MDM4,B3GNT5,1
MDM4,SOCS4,1
MDM4,PLAT,1
MDM4,OXTR,1
MDM4,ATP2B4,1
MDM4,ZNF207,1
MDM4,KIF1B,1
MDM4,TBPL1,1
MDM4,SIRT1,1
MDM4,TRIM13,1
MDM4,MTRF1L,1
MDM4,TM2D2,1
MDM4,FOXP1,1
MDM4,KIF1A,1
MDM4,MTHFD2,1
MDM4,APBB2,1
MDM4,HOXC12,1
MDM4,PPP4R2,1
MDM4,NTRK3,1
MDM4,TNFAIP8,1
MDM4,FRMD4B,1
MDM4,NR6A1,1
MDM4,PRRX1,1
MDM4,SOX7,1
MDM4,SERINC5,1
MDM4,ONECUT2,1
MDM4,SLC30A4,1
MDM4,MYLK,1
MDM4,TTC7B,1
MDM4,ZNF704,1
DNM1L,NUFIP2,1
DNM1L,NFIA,1
DNM1L,FMR1,1
DNM1L,ZNF217,1
DNM1L,EXOC5,1
DNM1L,ATF2,1
DNM1L,THBS1,1
DNM1L,EIF4EBP2,1
DNM1L,B3GNT5,1
DNM1L,SOCS4,1
DNM1L,PLAT,1
DNM1L,OXTR,1
DNM1L,ATP2B4,1
DNM1L,ZNF207,1
NUFIP2,NFIA,1
NUFIP2,FMR1,1
NUFIP2,ZNF217,1
NUFIP2,EXOC5,1
NUFIP2,ATF2,1
NUFIP2,THBS1,1
NUFIP2,EIF4EBP2,1
NUFIP2,B3GNT5,1
NUFIP2,SOCS4,1
NUFIP2,PLAT,1
NUFIP2,OXTR,1
NUFIP2,ATP2B4,1
NUFIP2,ZNF207,1
NUFIP2,RLIM,1
NUFIP2,HIGD1A,1
NUFIP2,AP2B1,1
NUFIP2,RASSF4,1
NUFIP2,AP3M1,1
NUFIP2,ABLIM3,1
NUFIP2,GDPD5,1
NUFIP2,FGFR1,1
NUFIP2,BCL2L13,1
NUFIP2,KIF1B,1
NUFIP2,ZNRF1,1
NUFIP2,CTNNB1,1
NUFIP2,MAPK8,1
NUFIP2,UBE2I,1
NUFIP2,GMEB2,1
NUFIP2,SH3BP4,1
NUFIP2,PSMD10,1
NUFIP2,SCN4B,1
NUFIP2,ERC1,1
NUFIP2,CNNM2,1
NUFIP2,MEF2C,1
NUFIP2,GSR,1
NUFIP2,CLEC2D,1
NUFIP2,CALU,1
NUFIP2,CPD,1
NUFIP2,NFIC,1
NUFIP2,TBPL1,1
NUFIP2,TRPS1,1
NUFIP2,PHLPP2,2
NUFIP2,RASA1,1
NUFIP2,ZBTB8B,1
NUFIP2,PPARGC1B,1
NUFIP2,ZBTB33,1
NUFIP2,SUGT1,1
NUFIP2,WASF2,1
NUFIP2,AHSA1,1
NUFIP2,CD274,1
NUFIP2,NRAS,1
NUFIP2,PLXNB1,1
NUFIP2,FLOT2,1
NUFIP2,POU4F2,1
NUFIP2,ASH1L,1
NUFIP2,SRD5A3,1
NUFIP2,ALPK2,1
NUFIP2,BAX,1
NUFIP2,MAPK14,1
NUFIP2,PGAM4,1
NUFIP2,LRTM2,1
NUFIP2,MDM2,1
NUFIP2,NUCKS1,1
NUFIP2,SHE,1
NUFIP2,ZNF460,1
NUFIP2,FNIP1,1
NUFIP2,FBXW2,1
NUFIP2,GGCX,1
NUFIP2,ZNF417,1
NUFIP2,IL6ST,1
NUFIP2,CYP20A1,1
NUFIP2,AURKA,1
NUFIP2,NUP43,1
NUFIP2,TXLNA,1
NUFIP2,KCNC4,1
NUFIP2,SUPT7L,1
NUFIP2,ZDHHC5,1
NUFIP2,CYTH2,1
NUFIP2,ESRP1,1
NUFIP2,UHRF1BP1,1
NUFIP2,G2E3,1
NUFIP2,TMEM33,1
NUFIP2,SLC25A36,1
NUFIP2,TEF,1
NUFIP2,LHFPL2,1
NUFIP2,AKAP10,1
NUFIP2,SOX11,1
NUFIP2,ZNF157,1
NUFIP2,KIF5B,1
NUFIP2,GCNT3,1
NUFIP2,SPRYD4,1
NUFIP2,HOXA13,1
NUFIP2,CNOT4,1
NFIA,FMR1,1
NFIA,ZNF217,1
NFIA,EXOC5,1
NFIA,ATF2,1
NFIA,THBS1,1
NFIA,EIF4EBP2,1
NFIA,B3GNT5,1
NFIA,SOCS4,1
NFIA,PLAT,1
NFIA,OXTR,1
NFIA,ATP2B4,1
NFIA,ZNF207,1
FMR1,ZNF217,1
FMR1,EXOC5,1
FMR1,ATF2,1
FMR1,THBS1,1
FMR1,EIF4EBP2,1
FMR1,B3GNT5,1
FMR1,SOCS4,1
FMR1,PLAT,1
FMR1,OXTR,1
FMR1,ATP2B4,1
FMR1,ZNF207,1
FMR1,ERC1,1
FMR1,TRPS1,1
FMR1,SSX2IP,1
FMR1,ERBB4,1
FMR1,POU3F2,1
FMR1,AMMECR1L,1
FMR1,TIAM1,1
FMR1,MAPK10,1
FMR1,ZNF652,1
FMR1,IQCE,1
FMR1,PTPRF,1
FMR1,DYRK3,1
FMR1,STAMBP,1
FMR1,SLC19A3,1
FMR1,CABYR,1
FMR1,CAMKK1,1
FMR1,UBN2,1
FMR1,MIDN,1
FMR1,AKT3,1
FMR1,PRDM16,1
FMR1,LIMS1,1
FMR1,BRD1,1
FMR1,EEF1A1,1
FMR1,DKK2,1
FMR1,POGZ,1
FMR1,ANKRD28,1
FMR1,PHF21A,1
FMR1,NDUFS1,1
FMR1,CROT,1
FMR1,C19orf12,1
FMR1,GPR107,1
FMR1,TNKS2,1
FMR1,NDFIP1,1
FMR1,SIRT1,1
FMR1,SLC30A7,1
FMR1,STMN1,1
FMR1,VANGL1,1
FMR1,PEG10,1
FMR1,TNFSF10,1
FMR1,ARID1A,1
FMR1,ZNF236,1
FMR1,KPNA6,1
FMR1,RHOA,1
FMR1,HNRNPD,1
FMR1,ABLIM1,1
FMR1,DENR,1
FMR1,SNX4,1
FMR1,DDX6,1
FMR1,TCEAL1,1
FMR1,LRP6,1
FMR1,SLC10A7,1
FMR1,PCDHA3,1
FMR1,PCDHAC1,1
FMR1,BMF,1
FMR1,BRWD1,1
FMR1,RBM33,1
FMR1,TMEM183A,1
FMR1,SELE,1
ZNF217,EXOC5,1
ZNF217,ATF2,1
ZNF217,THBS1,1
ZNF217,EIF4EBP2,1
ZNF217,B3GNT5,1
ZNF217,SOCS4,1
ZNF217,PLAT,1
ZNF217,OXTR,1
ZNF217,ATP2B4,1
ZNF217,ZNF207,1
EXOC5,ATF2,1
EXOC5,THBS1,1
EXOC5,EIF4EBP2,1
EXOC5,B3GNT5,1
EXOC5,SOCS4,1
EXOC5,PLAT,1
EXOC5,OXTR,1
EXOC5,ATP2B4,1
EXOC5,ZNF207,1
ATF2,THBS1,1
ATF2,EIF4EBP2,1
ATF2,B3GNT5,1
ATF2,SOCS4,1
ATF2,PLAT,1
ATF2,OXTR,1
ATF2,ATP2B4,1
ATF2,ZNF207,1
THBS1,EIF4EBP2,1
THBS1,B3GNT5,1
THBS1,SOCS4,1
THBS1,PLAT,1
THBS1,OXTR,1
THBS1,ATP2B4,1
THBS1,ZNF207,1
EIF4EBP2,B3GNT5,1
EIF4EBP2,SOCS4,1
EIF4EBP2,PLAT,1
EIF4EBP2,OXTR,1
EIF4EBP2,ATP2B4,1
EIF4EBP2,ZNF207,1
B3GNT5,SOCS4,1
B3GNT5,PLAT,1
B3GNT5,OXTR,1
B3GNT5,ATP2B4,1
B3GNT5,ZNF207,1
SOCS4,PLAT,1
SOCS4,OXTR,1
SOCS4,ATP2B4,1
SOCS4,ZNF207,1
PLAT,OXTR,1
PLAT,ATP2B4,1
PLAT,ZNF207,1
OXTR,ATP2B4,1
OXTR,ZNF207,1
ATP2B4,ZNF207,1
RLIM,HIGD1A,1
RLIM,AP2B1,1
RLIM,RASSF4,1
RLIM,AP3M1,1
RLIM,ABLIM3,1
RLIM,GDPD5,1
RLIM,FGFR1,1
RLIM,BCL2L13,1
RLIM,KIF1B,1
RLIM,ZNRF1,1
RLIM,CTNNB1,1
RLIM,MAPK8,1
RLIM,UBE2I,1
RLIM,GMEB2,1
RLIM,SH3BP4,1
RLIM,PSMD10,1
RLIM,SCN4B,1
RLIM,ERC1,1
RLIM,CNNM2,1
RLIM,MEF2C,1
RLIM,GSR,1
RLIM,CLEC2D,1
RLIM,CALU,1
RLIM,CPD,1
RLIM,NFIC,1
RLIM,TBPL1,1
RLIM,TRPS1,1
RLIM,PHLPP2,1
RLIM,RASA1,1
RLIM,ZBTB8B,1
RLIM,PPARGC1B,1
RLIM,ZBTB33,1
RLIM,SUGT1,1
RLIM,WASF2,1
RLIM,AHSA1,1
RLIM,CD274,1
RLIM,NRAS,1
RLIM,PLXNB1,1
RLIM,FLOT2,1
RLIM,POU4F2,1
RLIM,ASH1L,1
RLIM,SRD5A3,1
RLIM,ALPK2,1
RLIM,BAX,1
RLIM,MAPK14,1
RLIM,PGAM4,1
RLIM,LRTM2,1
HIGD1A,AP2B1,1
HIGD1A,RASSF4,1
HIGD1A,AP3M1,1
HIGD1A,ABLIM3,1
HIGD1A,GDPD5,1
HIGD1A,FGFR1,1
HIGD1A,BCL2L13,1
HIGD1A,KIF1B,1
HIGD1A,ZNRF1,1
HIGD1A,CTNNB1,1
HIGD1A,MAPK8,1
HIGD1A,UBE2I,1
HIGD1A,GMEB2,1
HIGD1A,SH3BP4,1
HIGD1A,PSMD10,1
HIGD1A,SCN4B,1
HIGD1A,ERC1,1
HIGD1A,CNNM2,1
HIGD1A,MEF2C,1
HIGD1A,GSR,1
HIGD1A,CLEC2D,1
HIGD1A,CALU,1
HIGD1A,CPD,1
HIGD1A,NFIC,1
HIGD1A,TBPL1,1
HIGD1A,TRPS1,1
HIGD1A,PHLPP2,1
HIGD1A,RASA1,1
HIGD1A,ZBTB8B,1
HIGD1A,PPARGC1B,1
HIGD1A,ZBTB33,1
HIGD1A,SUGT1,1
HIGD1A,WASF2,1
HIGD1A,AHSA1,1
HIGD1A,CD274,1
HIGD1A,NRAS,1
HIGD1A,PLXNB1,1
HIGD1A,FLOT2,1
HIGD1A,POU4F2,1
HIGD1A,ASH1L,1
HIGD1A,SRD5A3,1
HIGD1A,ALPK2,1
HIGD1A,BAX,1
HIGD1A,MAPK14,1
HIGD1A,PGAM4,1
HIGD1A,LRTM2,1
AP2B1,RASSF4,1
AP2B1,AP3M1,1
AP2B1,ABLIM3,1
AP2B1,GDPD5,1
AP2B1,FGFR1,1
AP2B1,BCL2L13,1
AP2B1,KIF1B,1
AP2B1,ZNRF1,1
AP2B1,CTNNB1,1
AP2B1,MAPK8,1
AP2B1,UBE2I,1
AP2B1,GMEB2,1
AP2B1,SH3BP4,1
AP2B1,PSMD10,1
AP2B1,SCN4B,1
AP2B1,ERC1,1
AP2B1,CNNM2,1
AP2B1,MEF2C,1
AP2B1,GSR,1
AP2B1,CLEC2D,1
AP2B1,CALU,1
AP2B1,CPD,1
AP2B1,NFIC,1
AP2B1,TBPL1,1
AP2B1,TRPS1,1
AP2B1,PHLPP2,1
AP2B1,RASA1,1
AP2B1,ZBTB8B,1
AP2B1,PPARGC1B,1
AP2B1,ZBTB33,1
AP2B1,SUGT1,1
AP2B1,WASF2,1
AP2B1,AHSA1,1
AP2B1,CD274,1
AP2B1,NRAS,1
AP2B1,PLXNB1,1
AP2B1,FLOT2,1
AP2B1,POU4F2,1
AP2B1,ASH1L,1
AP2B1,SRD5A3,1
AP2B1,ALPK2,1
AP2B1,BAX,1
AP2B1,MAPK14,1
AP2B1,PGAM4,1
AP2B1,LRTM2,1
RASSF4,AP3M1,1
RASSF4,ABLIM3,1
RASSF4,GDPD5,1
RASSF4,FGFR1,1
RASSF4,BCL2L13,1
RASSF4,KIF1B,1
RASSF4,ZNRF1,1
RASSF4,CTNNB1,1
RASSF4,MAPK8,1
RASSF4,UBE2I,1
RASSF4,GMEB2,1
RASSF4,SH3BP4,1
RASSF4,PSMD10,1
RASSF4,SCN4B,1
RASSF4,ERC1,1
RASSF4,CNNM2,1
RASSF4,MEF2C,1
RASSF4,GSR,1
RASSF4,CLEC2D,1
RASSF4,CALU,1
RASSF4,CPD,1
RASSF4,NFIC,1
RASSF4,TBPL1,1
RASSF4,TRPS1,1
RASSF4,PHLPP2,1
RASSF4,RASA1,1
RASSF4,ZBTB8B,1
RASSF4,PPARGC1B,1
RASSF4,ZBTB33,1
RASSF4,SUGT1,1
RASSF4,WASF2,1
RASSF4,AHSA1,1
RASSF4,CD274,1
RASSF4,NRAS,1
RASSF4,PLXNB1,1
RASSF4,FLOT2,1
RASSF4,POU4F2,1
RASSF4,ASH1L,1
RASSF4,SRD5A3,1
RASSF4,ALPK2,1
RASSF4,BAX,1
RASSF4,MAPK14,1
RASSF4,PGAM4,1
RASSF4,LRTM2,1
AP3M1,ABLIM3,1
AP3M1,GDPD5,1
AP3M1,FGFR1,1
AP3M1,BCL2L13,1
AP3M1,KIF1B,1
AP3M1,ZNRF1,1
AP3M1,CTNNB1,1
AP3M1,MAPK8,1
AP3M1,UBE2I,1
AP3M1,GMEB2,1
AP3M1,SH3BP4,1
AP3M1,PSMD10,1
AP3M1,SCN4B,1
AP3M1,ERC1,1
AP3M1,CNNM2,1
AP3M1,MEF2C,1
AP3M1,GSR,1
AP3M1,CLEC2D,1
AP3M1,CALU,1
AP3M1,CPD,1
AP3M1,NFIC,1
AP3M1,TBPL1,1
AP3M1,TRPS1,1
AP3M1,PHLPP2,1
AP3M1,RASA1,1
AP3M1,ZBTB8B,1
AP3M1,PPARGC1B,1
AP3M1,ZBTB33,1
AP3M1,SUGT1,1
AP3M1,WASF2,1
AP3M1,AHSA1,1
AP3M1,CD274,1
