hsa:390168	CDS	11:complement(56609236..56614874)	OR5M1, OR11-208, OST050; olfactory receptor 5M1
hsa:338675	CDS	11:complement(56641489..56642439)	OR5AP2, OR9J1; olfactory receptor 5AP2
hsa:219493	CDS	11:56663686..56664618	OR5AR1, OR11-209; olfactory receptor 5AR1
hsa:390174	CDS	11:56699095..56703884	OR9G1, OR9G5; olfactory receptor 9G1
hsa:283189	CDS	11:complement(56741223..56748697)	OR9G4, OR11-216; olfactory receptor 9G4 isoform 1
hsa:102465135	ncRNA	11:56743943..56743961	MIR6128; hsa-miR-6128
hsa:390181	CDS	11:56988914..56989843	OR5AK2; olfactory receptor 5AK2
hsa:219527	CDS	11:57181953..57191717	LRRC55; leucine-rich repeat-containing protein 55 precursor
hsa:187	CDS	11:complement(57233591..57237250)	APLNR, AGTRL1, APJ, APJR, HG11; apelin receptor
hsa:85456	CDS	11:complement(57299642..57324952)	TNKS1BP1, CNOT12, TAB182; 182 kDa tankyrase-1-binding protein
hsa:6749	CDS	11:complement(57325988..57335892)	SSRP1, FACT, FACT80, T160; FACT complex subunit SSRP1
hsa:124902831	ncRNA	11:complement(57328859..57328961)	small nucleolar RNA U13
hsa:5024	CDS	11:57335950..57372396	P2RX3, P2X3; P2X purinoceptor 3
hsa:10394	CDS	11:complement(57376769..57381150)	PRG3, MBP2, MBPH; proteoglycan 3 precursor
hsa:5553	CDS	11:complement(57386780..57390650)	PRG2, BMPG, MBP, MBP1, proMBP; bone marrow proteoglycan isoform 1 preproprotein
hsa:29015	CDS	11:complement(57406954..57427580)	SLC43A3, EEG1, ENBT1, FOAP-13, PRO1659, SEEEG-1; equilibrative nucleobase transporter 1 isoform 1
hsa:349667	CDS	11:57460528..57477534	RTN4RL2, NGRH1, NgR2; reticulon-4 receptor-like 2 precursor
hsa:8501	CDS	11:complement(57484534..57515702)	SLC43A1, LAT3, PB39, POV1, R00504; large neutral amino acids transporter small subunit 3
hsa:26519	CDS	11:complement(57528464..57530754)	TIMM10, TIM10, TIM10A, TIMM10A; mitochondrial import inner membrane translocase subunit Tim10
hsa:219537	CDS	11:57537595..57550272	SMTNL1, CHASM; smoothelin-like protein 1
hsa:9246	CDS	11:complement(57551662..57567935)	UBE2L6, RIG-B, UBCH8; ubiquitin/ISG15-conjugating enzyme E2 L6 isoform 1
hsa:710	CDS	11:57597685..57614848	SERPING1, C1IN, C1INH, C1NH, HAE1, HAE2; plasma protease C1 inhibitor precursor
hsa:406919	ncRNA	11:57641212..57641233	MIR130A, MIRN130A, miRNA130A, mir-130a; hsa-miR-130a-5p
hsa:219539	CDS	11:complement(57645087..57649912)	YPEL4; protein yippee-like 4
hsa:10978	CDS	11:57657762..57661865	CLP1, HEAB, hClp1; polyribonucleotide 5'-hydroxyl-kinase Clp1 isoform 1
hsa:25921	CDS	11:57668114..57701182	ZDHHC5, DHHC5, ZNF375; palmitoyltransferase ZDHHC5
hsa:219541	CDS	11:complement(57703709..57712215)	MED19, DT2P1G7, LCMR1, MED19AS; mediator of RNA polymerase II transcription subunit 19 isoform 1
hsa:51075	CDS	11:57712593..57740973	TMX2, CGI-31, NEDMCMS, PDIA12, PIG26, TXNDC14; thioredoxin-related transmembrane protein 2 isoform 1 precursor
hsa:280636	CDS	11:57741491..57743550	SELENOH, C11orf31, C17orf10, SELH; selenoprotein H
hsa:643376	CDS	11:complement(57743514..57753166)	BTBD18; BTB/POZ domain-containing protein 18
hsa:1500	CDS	11:57761802..57819540	CTNND1, BCDS2, CAS, CTNND, P120CAS, P120CTN, p120, p120(CAS), p120(CTN); catenin delta-1 isoform 1ABC
hsa:107984365	CDS	11:complement(57870323..57870594)	cytochrome c oxidase subunit NDUFA4-like
hsa:219956	CDS	11:58023881..58181616	OR9Q1; olfactory receptor 9Q1
hsa:219952	CDS	11:58030953..58031906	OR6Q1, OR11-226; olfactory receptor 6Q1
hsa:219954	CDS	11:complement(58116742..58125530)	OR9I1, OR11-228; olfactory receptor 9I1
hsa:219957	CDS	11:58189070..58194053	OR9Q2, OR9Q2P; olfactory receptor 9Q2
hsa:219958	CDS	11:complement(58203204..58204142)	OR1S2, OR11-231; olfactory receptor 1S2
hsa:219959	CDS	11:58212720..58216084	OR1S1, OR11-232, OST034; olfactory receptor 1S1
hsa:219960	CDS	11:complement(58227882..58228918)	OR10Q1, OR11-233; olfactory receptor 10Q1
hsa:81341	CDS	11:complement(58266792..58268260)	OR10W1, OR10W1P, OR10W1Q, OR11-236, UNQ6469; olfactory receptor 10W1
hsa:219965	CDS	11:complement(58358124..58359069)	OR5B17, OR11-237, OR5B20P; olfactory receptor 5B17
hsa:441608	CDS	11:complement(58402464..58406874)	OR5B3, OR11-239, OR5B13, OST129; olfactory receptor 5B3
hsa:390190	CDS	11:complement(58421238..58428121)	OR5B2, OR11-240, OST073; olfactory receptor 5B2
hsa:390191	CDS	11:complement(58438994..58442236)	OR5B12, OR11-241, OR5B12P, OR5B16, OST743; olfactory receptor 5B12
hsa:219968	CDS	11:complement(58506807..58508105)	OR5B21; olfactory receptor 5B21
hsa:9404	CDS	11:complement(58526871..58578891)	LPXN, LDPL; leupaxin isoform 2
hsa:80829	CDS	11:58579063..58621550	ZFP91, DMS-8, DSM-8, DSM8, FKSG11, PZF, ZFP-91, ZNF757; E3 ubiquitin-protein ligase ZFP91 isoform 1
hsa:1270	CDS	11:58622665..58625733	CNTF, HCNTF; ciliary neurotrophic factor
hsa:10249	CDS	11:complement(58708757..58731943)	GLYAT, ACGNAT, CAT, GAT; glycine N-acyltransferase isoform a
hsa:219970	CDS	11:complement(58834065..58909828)	GLYATL2, BXMAS2-10, GATF-B; glycine N-acyltransferase-like protein 2
hsa:92292	CDS	11:58905481..58956406	GLYATL1, GATF-C, GNAT; glycine N-acyltransferase-like protein 1 isoform 2
hsa:100287520	CDS	11:59086307..59094786	GLYATL1B, GLYATL1P3; putative glycine N-acyltransferase-like protein 1B
hsa:374393	CDS	11:59107237..59127412	FAM111B, CANP, POIKTMP; serine protease FAM111B isoform a
hsa:63901	CDS	11:59142856..59155039	FAM111A, GCLEB, KCS2; serine protease FAM111A
hsa:124902601	CDS	11:complement(59170075..59173445)	basic proline-rich protein-like
hsa:23220	CDS	11:59171430..59208588	DTX4, RNF155; E3 ubiquitin-protein ligase DTX4 isoform 1
hsa:219972	CDS	11:complement(59208510..59212927)	MPEG1, IMD77, MPG1, MPS1, Mpg-1, P-2; macrophage-expressed gene 1 protein precursor
hsa:390195	CDS	11:59358895..59371714	OR5AN1, OR11-244; olfactory receptor 5AN1
hsa:219981	CDS	11:complement(59416969..59426413)	OR5A2; olfactory receptor 5A2
hsa:219982	CDS	11:59436469..59451380	OR5A1, OR11-249, OR5A1P, OST181; olfactory receptor 5A1
hsa:219983	CDS	11:59456961..59457905	OR4D6, OR11-250; olfactory receptor 4D6
hsa:390197	CDS	11:59473315..59479361	OR4D10, OR11-251, OR4D10P, OST711; olfactory receptor 4D10
hsa:124902818	ncRNA	11:59498956..59499066	U6 spliceosomal RNA
hsa:219986	CDS	11:59503576..59504511	OR4D11, OR4D11P; olfactory receptor 4D11
hsa:390199	CDS	11:59511539..59520703	OR4D9, OR11-253; olfactory receptor 4D9
hsa:100188993	tRNA	11:complement(59550629..59550701)	TRV-TAC1-1, TRNAV11; tRNA-Val
hsa:100189283	tRNA	11:complement(59550987..59551059)	TRV-TAC2-1, TRNAV23; tRNA-Val
hsa:100189115	tRNA	11:join(59551294..59551330,59551344..59551379)	TRR-TCT3-2, TRNAR14, TRR-TCT3-1; tRNA-Arg
hsa:100189240	tRNA	11:59551755..59551837	TRL-TAA3-1, TRNAL23; tRNA-Leu
hsa:100189238	tRNA	11:59556429..59556501	TRK-TTT5-1, TRNAK23; tRNA-Lys
hsa:100189415	tRNA	11:complement(59557497..59557569)	TRF-GAA1-3, TRNAF11, TRF-GAA1-1; tRNA-Phe
hsa:100049613	tRNA	11:complement(59560335..59560407)	TRK-TTT3-4, TRNAK3, TRK-TTT3-3; tRNA-Lys
hsa:100009605	tRNA	11:complement(59566380..59566452)	TRF-GAA2-1, TRNAF1; tRNA-Phe
hsa:5007	CDS	11:complement(59574398..59615774)	OSBP, OSBP1; oxysterol-binding protein 1
hsa:100422880	ncRNA	11:complement(59595087..59595107)	MIR3162, mir-3162; hsa-miR-3162-3p
hsa:219988	CDS	11:complement(59636716..59669037)	PATL1, Pat1b, hPat1b; protein PAT1 homolog 1
hsa:390201	CDS	11:complement(59712916..59713845)	OR10V1, OR11-256; olfactory receptor 10V1
hsa:6809	CDS	11:59754188..59805878	STX3, DIAR12, MVID2, RDMVID, STX3A; syntaxin-3 isoform 1
hsa:54948	CDS	11:complement(59806140..59810778)	MRPL16, L16mt, MRP-L16, PNAS-111, uL16m; large ribosomal subunit protein uL16m
hsa:2694	CDS	11:complement(59829273..59845499)	CBLIF, GIF, IF, IFMH, INF, TCN3; cobalamin binding intrinsic factor precursor
hsa:6947	CDS	11:complement(59852808..59866487)	TCN1, HC, TC-1, TC1, TCI; transcobalamin-1 precursor
hsa:112577461	CDS	11:59878782..59896483	OOSP3; oocyte-secreted protein 3 precursor
hsa:255649	CDS	11:59938432..59957480	OOSP1; putative oocyte-secreted protein 1 homolog precursor
hsa:112577462	CDS	11:59964033..59970343	OOSP4A; oocyte-secreted protein 4A precursor
hsa:107987155	CDS	11:60017181..60031095	OOSP4B; oocyte-secreted protein 4B precursor
hsa:219990	CDS	11:60040409..60048044	OOSP2, OOSP2A, PLAC1L, TMEM122; oocyte-secreted protein 2 precursor
hsa:932	CDS	11:60056665..60071115	MS4A3, CD20L, HTM4; membrane-spanning 4-domains subfamily A member 3 isoform a
hsa:2206	CDS	11:60088259..60098467	MS4A2, APY, ATOPY, FCER1B, FCERI, IGEL, IGER, IGHER; high affinity immunoglobulin epsilon receptor subunit beta isoform 1
hsa:64231	CDS	11:complement(60171607..60184666)	MS4A6A, 4SPAN3, 4SPAN3.2, CD20L3, CDA01, MS4A6, MST090, MSTP090; membrane-spanning 4-domains subfamily A member 6A isoform 1
hsa:643680	CDS	11:complement(60200270..60243137)	MS4A4E; putative membrane-spanning 4-domains subfamily A member 4E isoform 1
hsa:102465250	ncRNA	11:complement(60209084..60209104)	MIR6503, hsa-mir-6503; hsa-miR-6503-3p
hsa:51338	CDS	11:60280666..60308970	MS4A4A, 4SPAN1, CD20-L1, CD20L1, HDCME31P, MS4A4, MS4A7; membrane-spanning 4-domains subfamily A member 4A isoform 1
hsa:245802	CDS	11:60327255..60349072	MS4A6E; membrane-spanning 4-domains subfamily A member 6E
hsa:58475	CDS	11:60378532..60395948	MS4A7, 4SPAN2, CD20L4, CFFM4, MS4A8; membrane-spanning 4-domains subfamily A member 7 isoform 1
hsa:84689	CDS	11:60396459..60417756	MS4A14, MS4A16, NYD-SP21; membrane-spanning 4-domains subfamily A member 14 isoform 1
hsa:64232	CDS	11:60429572..60447792	MS4A5, CD20-L2, CD20L2, TETM4; membrane-spanning 4-domains subfamily A member 5
hsa:931	CDS	11:60455847..60470752	MS4A1, B1, Bp35, CD20, CVID5, FMC7, LEU-16, S7; B-lymphocyte antigen CD20
hsa:54860	CDS	11:60492778..60507430	MS4A12, Ms4a10; membrane-spanning 4-domains subfamily A member 12 isoform 1
hsa:503497	CDS	11:60515392..60543424	MS4A13; membrane-spanning 4-domains subfamily A member 13 isoform 1
hsa:83661	CDS	11:60699612..60715807	MS4A8, 4SPAN4, CD20L5, MS4A4, MS4A8B; membrane-spanning 4-domains subfamily A member 8
hsa:728588	CDS	11:60724720..60745028	MS4A18; membrane-spanning 4-domains subfamily A member 18
hsa:219995	CDS	11:60756867..60776733	MS4A15; membrane-spanning 4-domains subfamily A member 15 isoform 1
hsa:341116	CDS	11:60785333..60801305	MS4A10, CD20L7, MS4A9; membrane-spanning 4-domains subfamily A member 10
hsa:79080	CDS	11:60842113..60851081	CCDC86, Cgr1; coiled-coil domain-containing protein 86
hsa:11251	CDS	11:complement(60850933..60855950)	PTGDR2, CD294, CRTH2, DL1R, DP2, GPR44; prostaglandin D2 receptor 2
hsa:22917	CDS	11:60867542..60875687	ZP1, HEL163, OOMD, OOMD1, OZEMA1, ZPB1; zona pellucida sperm-binding protein 1 isoform 1 precursor
hsa:27339	CDS	11:complement(60890547..60906585)	PRPF19, NMP200, PRP19, PSO4, SNEV, UBOX4, hPSO4; pre-mRNA-processing factor 19
hsa:79073	CDS	11:60914158..60923443	TMEM109, SND3, hSND3; voltage-gated monoatomic cation channel TMEM109 precursor
hsa:54972	CDS	11:60924460..60937159	TMEM132A, GBP, HSPA5BP1; transmembrane protein 132A isoform b precursor
hsa:51296	CDS	11:complement(60937084..60952176)	SLC15A3, OCTP, PHT2, PTR3, hPHT2; solute carrier family 15 member 3
hsa:923	CDS	11:60971680..61020377	CD6, TP120; T-cell differentiation antigen CD6 isoform 1 precursor
hsa:921	CDS	11:61093963..61127852	CD5, LEU1, T1; T-cell surface glycoprotein CD5 isoform 1 precursor
hsa:55048	CDS	11:complement(61130257..61161426)	VPS37C; vacuolar protein sorting-associated protein 37C
hsa:643834	CDS	11:61203515..61213098	PGA3; pepsin A-3 preproprotein
hsa:643847	CDS	11:61222347..61231694	PGA4; pepsin A-4 preproprotein
hsa:5222	CDS	11:61241175..61251444	PGA5, Pg5; pepsin A-5 preproprotein
hsa:220001	CDS	11:complement(61258286..61295316)	VWCE, URG11, VWC1; von Willebrand factor C and EGF domain-containing protein precursor
hsa:1642	CDS	11:complement(61299451..61333105)	DDB1, DDBA, UV-DDB1, WHIKERS, XAP1, XPCE, XPE, XPE-BF; DNA damage-binding protein 1
hsa:26007	CDS	11:61333228..61353426	TKFC, DAK, NET45, TKFCD; triokinase/FMN cyclase isoform b
hsa:220002	CDS	11:complement(61348745..61362283)	CYB561A3, CYBASC3, LCYTB; lysosomal membrane ascorbate-dependent ferrireductase CYB561A3 isoform 2
hsa:51524	CDS	11:61362374..61376870	TMEM138, HSPC196; transmembrane protein 138 isoform 1
hsa:51259	CDS	11:61392587..61398846	TMEM216, HSPC244, RP98, CORS2, MKS2; transmembrane protein 216 isoform 2
hsa:79869	CDS	11:complement(61402729..61429975)	CPSF7, CFIm59; cleavage and polyadenylation specificity factor subunit 7 isoform 2
hsa:54949	CDS	11:61430124..61446733	SDHAF2, C11orf79, PGL2, PPGL2, SDH5, hSDH5; succinate dehydrogenase assembly factor 2, mitochondrial
hsa:220004	CDS	11:61481120..61490928	SAXO4, C11orf66, IIIG9, PPP1R32; stabilizer of axonemal microtubules 4 isoform 1
hsa:100616470	ncRNA	11:61508599..61508616	MIR4488, mir-4488; hsa-miR-4488
hsa:390205	CDS	11:61508749..61511018	LRRC10B; leucine-rich repeat-containing protein 10B
hsa:9066	CDS	11:complement(61513714..61588387)	SYT7, IPCA-7, IPCA7, PCANAP7, SYT-VII, SYTVII; synaptotagmin-7 isoform 2
hsa:747	CDS	11:61680391..61747001	DAGLA, C11orf11, DAGL(ALPHA), DAGLALPHA, NOC2, NSDDR; diacylglycerol lipase-alpha
hsa:745	CDS	11:61752636..61788518	MYRF, 11orf9, C11orf9, CUGS, MMERV, MRF, NNO1, Ndt80, pqn-47; myelin regulatory factor isoform 2 precursor
hsa:746	CDS	11:complement(61788949..61792599)	TMEM258, C11orf10, Kud, Kuduk; dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TMEM258
hsa:693196	ncRNA	11:complement(61792500..61792522)	MIR611, MIRN611; hsa-miR-611
hsa:2237	CDS	11:61792911..61797238	FEN1, FEN-1, MF1, RAD2; flap endonuclease 1
hsa:3992	CDS	11:complement(61799627..61817003)	FADS1, D5D, FADS6, FADSD5, LLCDL1, TU12; acyl-CoA (8-3)-desaturase
hsa:100302263	ncRNA	11:complement(61815172..61815192)	MIR1908, MIRN1908, hsa-mir-1908, mir-1908; hsa-miR-1908-3p
hsa:9415	CDS	11:61816203..61867354	FADS2, D6D, DES6, FADSD6, LLCDL2, SLL0262, TU13; acyl-CoA 6-desaturase isoform 1
hsa:3995	CDS	11:complement(61873526..61892224)	FADS3, CYB5RP, LLCDL3; fatty acid desaturase 3
hsa:102465446	ncRNA	11:complement(61878216..61878237)	MIR6746, hsa-mir-6746; hsa-miR-6746-3p
hsa:5866	CDS	11:complement(61897301..61946323)	RAB3IL1, GRAB; guanine nucleotide exchange factor for Rab-3A isoform 1
hsa:7439	CDS	11:61949821..61965515	BEST1, ARB, BEST, BMD, Best1V1Delta2, RP50, TU15B, VMD2; bestrophin-1 isoform 1
hsa:2495	CDS	11:complement(61964285..61967634)	FTH1, FHC, FTH, FTHL6, HFE5, NBIA9, PIG15, PLIF; ferritin heavy chain
hsa:3619	CDS	11:62124011..62153169	INCENP; inner centromere protein isoform 1
hsa:10648	CDS	11:62190216..62193539	SCGB1D1, LIPA, LPHA, LPNA; secretoglobin family 1D member 1 precursor
hsa:4246	CDS	11:62208673..62213943	SCGB2A1, LPHC, LPNC, MGB2, UGB3; mammaglobin-B precursor
hsa:10647	CDS	11:62242239..62244812	SCGB1D2, LIPB, LPHB, LPNB; secretoglobin family 1D member 2 precursor
hsa:4250	CDS	11:62270158..62273160	SCGB2A2, MGB1, PSBP1, UGB2; mammaglobin-A precursor
hsa:404552	CDS	11:complement(62296281..62299075)	SCGB1D4, IIS; secretoglobin family 1D member 4 precursor
hsa:80150	CDS	11:62337448..62401431	ASRGL1, ALP, ALP1, CRASH; isoaspartyl peptidase/L-asparaginase isoform 1
hsa:7356	CDS	11:62419033..62423195	SCGB1A1, CC10, CC16, CCPBP, CCSP, UGB, UP-1, UP1; uteroglobin precursor
hsa:79026	CDS	11:complement(62433544..62546806)	AHNAK, AHNAK1, AHNAKRS, PM227; neuroblast differentiation-associated protein AHNAK isoform 1
hsa:1937	CDS	11:complement(62559596..62573891)	EEF1G, EF1G, GIG35; elongation factor 1-gamma
hsa:102465447	ncRNA	11:complement(62567011..62567031)	MIR6747, hsa-mir-6747; hsa-miR-6747-3p
hsa:64852	CDS	11:complement(62575052..62591523)	TUT1, PAPD2, RBM21, STARPAP, TENT1, TUTase, URLC6; speckle targeted PIP5K1A-regulated poly(A) polymerase isoform 1
hsa:9219	CDS	11:complement(62593214..62601865)	MTA2, MTA1L1, PID; metastasis-associated protein MTA2 isoform 1
hsa:256364	CDS	11:complement(62602218..62612775)	EML3, ELP95, EMAP3, EMAP95; echinoderm microtubule-associated protein-like 3 isoform 3
hsa:6094	CDS	11:62613257..62615116	ROM1, ROM, ROSP1, RP7, TSPAN23; rod outer segment membrane protein 1
hsa:26229	CDS	11:complement(62615296..62621986)	B3GAT3, GLCATI, JDSCD, glcUAT-I; galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 isoform 1
hsa:23193	CDS	11:complement(62624829..62646613)	GANAB, G2AN, GIIA, GIIalpha, GLUII, PKD3; neutral alpha-glucosidase AB isoform 2 precursor
hsa:80789	CDS	11:complement(62646848..62653302)	INTS5, INT5, KIAA1698; integrator complex subunit 5
hsa:79081	CDS	11:complement(62662817..62672267)	LBHD1, C11orf48; LBH domain-containing protein 1 isoform a
hsa:102288414	CDS	11:complement(62662817..62665216)	C11orf98, C11orf48; uncharacterized protein C11orf98
hsa:751071	CDS	11:62665312..62668108	CSKMT, CS-KMT, METTL12, U99HG; citrate synthase-lysine N-methyltransferase CSKMT, mitochondrial precursor
hsa:692158	ncRNA	11:62665422..62665570	SNORA57, U99; small nucleolar RNA, H/ACA box 57
hsa:790955	CDS	11:62671673..62673686	UQCC3, C11orf83, CCDS41658.1, MC3DN9, UNQ655; ubiquinol-cytochrome-c reductase complex assembly factor 3
hsa:51035	CDS	11:complement(62676500..62679073)	UBXN1, 2B28, SAKS1, UBXD10; UBX domain-containing protein 1 isoform 2
hsa:221091	CDS	11:complement(62686406..62689530)	LRRN4CL; LRRN4 C-terminal-like protein precursor
hsa:26580	CDS	11:complement(62690262..62709537)	BSCL2, GNG3LG, HMN5, HMN5C, HMND13, PELD, SPG17; seipin isoform 2
hsa:2785	CDS	11:62706446..62709201	GNG3, HG3D; guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3
hsa:221092	CDS	11:complement(62712630..62727457)	HNRNPUL2, HNRPUL2, SAF-A2; heterogeneous nuclear ribonucleoprotein U-like protein 2
hsa:283237	CDS	11:62728049..62738636	TTC9C; tetratricopeptide repeat protein 9C isoform a
hsa:79842	CDS	11:complement(62750963..62754160)	ZBTB3; zinc finger and BTB domain-containing protein 3
hsa:5436	CDS	11:62761580..62766710	POLR2G, RPB19, RPB7, hRPB19, hsRPB7; DNA-directed RNA polymerase II subunit RPB7
hsa:79064	CDS	11:complement(62771120..62792006)	TMEM223, Mrx15; transmembrane protein 223
hsa:10629	CDS	11:62771396..62787342	TAF6L, PAF65A; TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L
hsa:374395	CDS	11:62787402..62790400	TMEM179B; transmembrane protein 179B isoform 1 precursor
hsa:102465448	ncRNA	11:62789820..62789841	MIR6748, hsa-mir-6748; hsa-miR-6748-5p
hsa:10482	CDS	11:complement(62792130..62805440)	NXF1, MEX67, TAP; nuclear RNA export factor 1 isoform 1
hsa:102465257	ncRNA	11:complement(62792702..62792722)	MIR6514, hsa-mir-6514, mir-6514; hsa-miR-6514-3p
hsa:6811	CDS	11:complement(62806860..62832051)	STX5, CDG2AA, SED5, STX5A; syntaxin-5 isoform 1
hsa:111216277	CDS	11:complement(62832321..62832841)	TEX54; testis-expressed protein 54
hsa:54663	CDS	11:complement(62832905..62841809)	WDR74, Nsa1; WD repeat-containing protein 74 isoform 1
hsa:26855	ncRNA	11:complement(62841619..62841809)	RNU2-2, RNU2-2P, RNU2B, U2; RNA, U2 small nuclear 2
hsa:23642	ncRNA	11:complement(join(62851978..62852681,62852811..62852839,62853075..62853115,62853552..62853590,62853801..62853833,62854018..62854064,62854519..62854551,62855133..62855216,62855865..62855885))	SNHG1, LINC00057, NCRNA00057, U22HG, UHG, lncRNA16; small nucleolar RNA host gene 1, transcript variant 5
hsa:9304	ncRNA	11:complement(62852910..62853035)	SNORD22, RNU22, U22; small nucleolar RNA, C/D box 22
hsa:9298	ncRNA	11:complement(62853326..62853393)	SNORD31, RNU31, SNORD31A, U31; small nucleolar RNA, C/D box 31
hsa:9299	ncRNA	11:complement(62853663..62853732)	SNORD30, RNU30, U30; small nucleolar RNA, C/D box 30
hsa:9297	ncRNA	11:complement(62853904..62853968)	SNORD29, RNU29, U29; small nucleolar RNA, C/D box 29
hsa:124900306	ncRNA	11:complement(62854161..62854285)	small nucleolar RNA SNORD22
hsa:9300	ncRNA	11:complement(62854621..62854695)	SNORD28, RNU28, SNORD28A, U28; small nucleolar RNA, C/D box 28
hsa:9301	ncRNA	11:complement(62855012..62855083)	SNORD27, RNU27, U27; small nucleolar RNA, C/D box 27
hsa:9302	ncRNA	11:complement(62855292..62855366)	SNORD26, RNU26, U26; small nucleolar RNA, C/D box 26
hsa:9303	ncRNA	11:complement(62855565..62855631)	SNORD25, RNU25, U25; small nucleolar RNA, C/D box 25
hsa:6520	CDS	11:62856109..62888860	SLC3A2, 4F2, 4F2HC, 4T2HC, CD98, CD98HC, MDU1, NACAE; amino acid transporter heavy chain SLC3A2 isoform f
hsa:1128	CDS	11:complement(62908679..62921878)	CHRM1, HM1, M1, M1R; muscarinic acetylcholine receptor M1
hsa:9356	CDS	11:complement(62976597..62984967)	SLC22A6, HOAT1, OAT1, PAHT, ROAT1; solute carrier family 22 member 6 isoform a
hsa:9376	CDS	11:complement(62992824..63015841)	SLC22A8, OAT3; organic anion transporter 3 isoform 1
hsa:283238	CDS	11:complement(63079940..63144221)	SLC22A24, NET46; steroid transmembrane transporter SLC22A24 isoform 1
hsa:387601	CDS	11:complement(63158437..63243599)	SLC22A25, HIMTP, UST6; solute carrier family 22 member 25 isoform a
hsa:387775	CDS	11:63289903..63363144	SLC22A10, OAT5, hOAT5; solute carrier family 22 member 10
hsa:114571	CDS	11:63369785..63410294	SLC22A9, HOAT4, OAT4, OAT7, UST3H, ust3; organic anion transporter 7
hsa:117245	CDS	11:complement(63461404..63491167)	PLAAT5, HRASLS5, HRLP5, HRSL5, PLAAT-5, RLP1, iNAT; phospholipase A and acyltransferase 5 isoform 1
hsa:85329	CDS	11:63506084..63516772	LGALS12, GAL12, GRIP1; galectin-12 isoform 1
hsa:5920	CDS	11:63536808..63546458	PLAAT4, HRASLS4, HRSL4, PLA1/2-3, PLAAT-4, RARRES3, RIG1, TIG3; phospholipase A and acyltransferase 4
hsa:54979	CDS	11:complement(63552770..63565070)	PLAAT2, HRASLS2, PLA1/2-2, PLAAT-2; phospholipase A and acyltransferase 2
hsa:11145	CDS	11:complement(63574462..63616927)	PLAAT3, AdPLA, FPLD9, H-REV107, H-REV107-1, HRASLS3, HREV107, HREV107-1, HREV107-3, HRSL3, PLA2G16, PLAAT-3; phospholipase A and acyltransferase 3
hsa:25923	CDS	11:complement(63624087..63671974)	ATL3, AT3, ATL-3, HSN1F; atlastin-3 isoform 1
hsa:10313	CDS	11:63681450..63759891	RTN3, ASYIP, HAP, NSPL2, NSPLII, RTN3-A1; reticulon-3 isoform e
hsa:65998	CDS	11:complement(63759892..63768775)	ZFTA, C11orf95; zinc finger translocation-associated protein
hsa:144097	CDS	11:63813456..63827716	SPINDOC, C11orf84, SPIN-DOC; spindlin interactor and repressor of chromatin-binding protein
hsa:2011	CDS	11:63839110..63911020	MARK2, EMK-1, EMK1, MRD76, PAR-1, Par-1b, Par1b; serine/threonine-protein kinase MARK2 isoform d
hsa:283248	CDS	11:complement(63911230..63927762)	RCOR2; REST corepressor 2 isoform 1
hsa:79829	CDS	11:63939002..63957319	NAA40, NAT11, NatD, PATT1, hNatD; N-alpha-acetyltransferase 40 isoform 1
hsa:1351	CDS	11:63974620..63976543	COX8A, COX, COX8, COX8-2, COX8L, MC4DN15, VIII, VIII-L; cytochrome c oxidase subunit 8A, mitochondrial
hsa:55611	CDS	11:63986438..63998412	OTUB1, HSPC263, OTB1, OTU1; ubiquitin thioesterase OTUB1
hsa:28992	CDS	11:complement(63998558..64166113)	MACROD1, LRP16; ADP-ribose glycohydrolase MACROD1 isoform 1
hsa:23769	CDS	11:64035931..64119171	FLRT1, SPG68; leucine-rich repeat transmembrane protein FLRT1 isoform 1
hsa:10963	CDS	11:64185272..64204543	STIP1, HEL-S-94n, HOP, IEF-SSP-3521, P60, STI1, STI1L; stress-induced-phosphoprotein 1 isoform b
hsa:83706	CDS	11:64205920..64223891	FERMT3, KIND3, MIG-2, MIG2B, UNC112C, URP2, URP2SF; fermitin family homolog 3 long isoform
hsa:83707	CDS	11:complement(64223799..64226257)	TRPT1; tRNA 2'-phosphotransferase 1 isoform 1
hsa:84304	CDS	11:64226258..64230269	NUDT22; uridine diphosphate glucose pyrophosphatase NUDT22 isoform a
hsa:3338	CDS	11:64230432..64234281	DNAJC4, DANJC4, HSPF2, MCG18; dnaJ homolog subfamily C member 4 isoform 3
hsa:7423	CDS	11:64234584..64239264	VEGFB, VEGFL, VRF; vascular endothelial growth factor B isoform VEGFB-186 precursor
hsa:2286	CDS	11:64241095..64244135	FKBP2, FKBP-13, FKBP13, PPIase; peptidyl-prolyl cis-trans isomerase FKBP2 isoform 1 precursor
hsa:114841035	CDS	11:64241095..64244132	uncharacterized protein LOC114841035
hsa:26472	CDS	11:complement(64244479..64246943)	PPP1R14B, PHI-1, PLCB3N, PNG, SOM172; protein phosphatase 1 regulatory subunit 14B
hsa:5331	CDS	11:64251530..64269452	PLCB3, SMDCD; 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 isoform 1
hsa:572	CDS	11:complement(64269828..64284704)	BAD, BBC2, BCL2L8; bcl2-associated agonist of cell death
