ID,Gene.symbol,Gene.title,Gene.ID,adj.P.Val,P.Value,t,B,logFC
10012685616,TCN1,"transcobalamin I (vitamin B12 binding protein, R binder family)",6947,5.81e-25,4.84e-27,-17.2473,51.2144,-1.4612
10012676527,ARPC1B,"actin related protein 2/3 complex, subunit 1B, 41kDa",10095,5.97e-25,5e-27,-17.2372,51.181,-0.502405
10012685805,GPR77,G protein-coupled receptor 77,27202,6.34e-25,5.37e-27,-17.2158,51.1101,-0.525625
10012684974,VNN3,vanin 3,55350,6.63e-25,5.65e-27,-17.2005,51.0595,-1.27098
10012685029,PGK1,phosphoglycerate kinase 1,5230,7.09e-25,6.14e-27,-17.1757,50.9771,-0.399761
10012676518,WWP2,WW domain containing E3 ubiquitin protein ligase 2,11060,8.58e-25,7.64e-27,-17.1101,50.7595,-0.48098
10012687995,GRK6,G protein-coupled receptor kinase 6,2870,8.65e-25,7.77e-27,-17.1048,50.7417,-0.667233
10012685525,FLJ20184,hypothetical protein FLJ20184,54848,8.9e-25,8.13e-27,-17.0913,50.6969,-0.903173
10012667189,PAK1,p21 protein (Cdc42/Rac)-activated kinase 1,5058,1.15e-24,1.06e-26,-17.0112,50.4302,-0.636333
10012670324,RAPSN,receptor-associated protein of the synapse,5913,1.28e-24,1.2e-26,-16.9748,50.3085,-0.405908
10012681882,C19orf59,chromosome 19 open reading frame 59,199675,1.42e-24,1.34e-26,-16.9422,50.1996,-1.24948
10012666436,C5AR1,complement component 5a receptor 1,728,1.47e-24,1.39e-26,-16.9316,50.164,-0.885802
10012674970,LITAF,lipopolysaccharide-induced TNF factor,9516,1.48e-24,1.41e-26,-16.9268,50.148,-0.7711
10012675452,NKG7,natural killer cell group 7 sequence,4818,1.57e-24,1.5e-26,-16.9092,50.0889,-0.416786
10012673420,FOXH1,forkhead box H1,8928,1.83e-24,1.76e-26,-16.862,49.9308,-0.396492
10012673707,LILRA5,"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5",353514,2.71e-24,2.71e-26,-16.7337,49.4992,-0.941698
10012678056,S100A6,S100 calcium binding protein A6,6277,2.87e-24,2.89e-26,-16.7142,49.4334,-0.776126
10012687819,FPR1,formyl peptide receptor 1,2357,3.75e-24,3.87e-26,-16.6285,49.1438,-1.26181
10012678420,MTF1,metal-regulatory transcription factor 1,4520,4e-24,4.19e-26,-16.6052,49.0651,-0.582921
10012685905,ABCC2,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2",1244,4.62e-24,4.85e-26,-16.5621,48.9191,-0.508124
10012667856,DUSP3,dual specificity phosphatase 3,1845,4.73e-24,5.08e-26,-16.5485,48.8728,-0.326375
10012679020,RASSF2,Ras association (RalGDS/AF-6) domain family member 2,9770,4.98e-24,5.4e-26,-16.5308,48.8127,-0.805669
10012689138,ATP6V0D1,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1",9114,5.2e-24,5.66e-26,-16.5168,48.7653,-0.349731
10012668753,CHIT1,chitinase 1 (chitotriosidase),1118,5.35e-24,5.88e-26,-16.5054,48.7266,-0.698742
10012688652,C20orf24,chromosome 20 open reading frame 24,55969,5.35e-24,5.9e-26,-16.5046,48.7236,-0.425136
10012672203,TAGLN3,transgelin 3,29114,5.73e-24,6.35e-26,-16.4832,48.6508,-0.688564
10012671385,C21orf30,chromosome 21 open reading frame 30,54083,5.75e-24,6.4e-26,-16.4808,48.6429,-0.864884
10012670131,SERPINB10,"serpin peptidase inhibitor, clade B (ovalbumin), member 10",5273,6.12e-24,6.87e-26,-16.4602,48.5728,-1.04127
10012682327,CENTD3,"centaurin, delta 3",64411,6.27e-24,7.07e-26,-16.4519,48.5442,-0.719598
10012675823,MOSC1,MOCO sulphurase C-terminal domain containing 1,64757,6.37e-24,7.24e-26,-16.4448,48.5201,-1.21849
10012667369,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",5210,7.03e-24,8.05e-26,-16.4137,48.414,-0.832756
10012671314,ANXA3,annexin A3,306,7.61e-24,8.75e-26,-16.3894,48.3312,-1.43792
10012674607,PLCD1,"phospholipase C, delta 1",5333,7.65e-24,8.88e-26,-16.3853,48.3171,-0.299638
10012675120,LPPR2,lipid phosphate phosphatase-related protein type 2,64748,7.83e-24,9.12e-26,-16.3774,48.2903,-0.565211
10012689534,IGF2R,insulin-like growth factor 2 receptor,3482,7.83e-24,9.15e-26,-16.3762,48.2863,-1.07214
10012672906,TCIRG1,"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3",10312,8.18e-24,9.64e-26,-16.3612,48.2348,-0.650267
10012681484,ZNF780A,zinc finger protein 780A,284323,8.26e-24,9.81e-26,-16.3561,48.2173,-0.544546
10012682043,GMIP,GEM interacting protein,51291,8.33e-24,9.94e-26,-16.3523,48.2045,-0.480081
10012671339,SLC17A5,"solute carrier family 17 (anion/sugar transporter), member 5",26503,8.6e-24,1.03e-25,-16.342,48.1691,-0.757881
10012673381,TTC31,tetratricopeptide repeat domain 31,64427,1.06e-23,1.28e-25,-16.2786,47.9521,-0.207012
10012674026,PILRB,paired immunoglobin-like type 2 receptor beta,29990,1.13e-23,1.37e-25,-16.258,47.8814,-0.285304
10012667881,CTSD,cathepsin D,1509,1.19e-23,1.47e-25,-16.2392,47.8168,-0.622261
10012674015,PILRA,paired immunoglobin-like type 2 receptor alpha,29992,1.29e-23,1.6e-25,-16.2141,47.7308,-0.945071
10012688679,FPR2,formyl peptide receptor 2,2358,1.38e-23,1.72e-25,-16.1938,47.6608,-1.34254
10012679952,MFN2,mitofusin 2,9927,1.43e-23,1.79e-25,-16.1807,47.6158,-0.610496
10012681851,APAF1,apoptotic peptidase activating factor 1,317,1.44e-23,1.81e-25,-16.1781,47.6069,-0.466207
10012681278,MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2,23542,1.61e-23,2.04e-25,-16.1433,47.4871,-0.362307
10012672320,TNFSF14,"tumor necrosis factor (ligand) superfamily, member 14",8740,1.64e-23,2.09e-25,-16.1371,47.4656,-0.592877
10012673479,MGAM,maltase-glucoamylase (alpha-glucosidase),8972,1.66e-23,2.13e-25,-16.1317,47.447,-1.38582
10012668399,FCER1G,"Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide",2207,2.19e-23,2.86e-25,-16.0458,47.1506,-0.781101
10012670947,KIAA0319L,KIAA0319-like,79932,2.37e-23,3.14e-25,-16.0195,47.0597,-0.451449
10012669872,SLC26A8,"solute carrier family 26, member 8",116369,3.01e-23,4.02e-25,-15.9484,46.8131,-0.762043
10012683164,KRTDAP,keratinocyte differentiation-associated protein,388533,3.17e-23,4.25e-25,-15.9322,46.7568,-1.06774
10012688183,ALOX5,arachidonate 5-lipoxygenase,240,3.22e-23,4.33e-25,-15.9265,46.7371,-0.963752
10012679977,ARHGAP25,Rho GTPase activating protein 25,9938,3.51e-23,4.75e-25,-15.9001,46.6452,-0.559566
10012678397,TMEM63A,transmembrane protein 63A,9725,4.51e-23,6.2e-25,-15.8242,46.381,-0.752398
10012687933,GLRX,glutaredoxin (thioltransferase),2745,4.52e-23,6.23e-25,-15.8225,46.3753,-0.607108
10012667460,ARHGAP24,Rho GTPase activating protein 24,83478,4.63e-23,6.44e-25,-15.8132,46.3428,-1.10813
10012674126,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate,9146,4.63e-23,6.44e-25,-15.8131,46.3422,-0.294287
10012666507,CEACAM6,carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen),4680,5.1e-23,7.12e-25,-15.7845,46.2425,-1.08901
10012684888,FAM63A,"family with sequence similarity 63, member A",55793,5.18e-23,7.26e-25,-15.7791,46.2236,-0.576641
10012667827,UGCG,UDP-glucose ceramide glucosyltransferase,7357,5.56e-23,7.85e-25,-15.7567,46.1455,-0.98352
10012684741,LCAT,lecithin-cholesterol acyltransferase,3931,6.27e-23,8.93e-25,-15.72,46.0173,-0.495483
10012686759,SEMA4B,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B",10509,6.34e-23,9.07e-25,-15.7156,46.0016,-0.686605
10012674749,C9orf19,chromosome 9 open reading frame 19,152007,6.99e-23,1e-24,-15.687,45.9017,-0.646675
10012688756,BLOC1S1,"biogenesis of lysosome-related organelles complex-1, subunit 1",2647,7.46e-23,1.08e-24,-15.6665,45.8299,-0.331137
10012684645,PSG3,pregnancy specific beta-1-glycoprotein 3,5671,8.05e-23,1.17e-24,-15.644,45.7507,-0.285618
10012680515,DUSP13,dual specificity phosphatase 13,51207,8.78e-23,1.28e-24,-15.6166,45.6545,-1.38766
10012675747,ATG7,ATG7 autophagy related 7 homolog (S. cerevisiae),10533,9.66e-23,1.42e-24,-15.5877,45.553,-0.53573
10012666568,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953,1.08e-22,1.6e-24,-15.5545,45.4361,-0.878646
10012668503,GYG1,glycogenin 1,2992,1.08e-22,1.6e-24,-15.5536,45.4331,-0.665177
10012679688,TBC1D10B,"TBC1 domain family, member 10B",26000,1.12e-22,1.67e-24,-15.5422,45.3929,-0.487946
10012680737,SPRR2D,small proline-rich protein 2D,6703,1.16e-22,1.75e-24,-15.5293,45.3474,-0.330145
10012676362,NDOR1,NADPH dependent diflavin oxidoreductase 1,27158,1.42e-22,2.18e-24,-15.4675,45.1294,-0.341736
10012675819,HPR,haptoglobin-related protein,3250,1.64e-22,2.54e-24,-15.4237,44.9745,-1.41619
10012679146,SPRR4,small proline-rich protein 4,163778,1.99e-22,3.11e-24,-15.3668,44.773,-0.325694
10012667536,CMTM2,CKLF-like MARVEL transmembrane domain containing 2,146225,2.07e-22,3.29e-24,-15.351,44.7171,-0.917271
10012670650,RGS2,"regulator of G-protein signaling 2, 24kDa",5997,2.21e-22,3.56e-24,-15.3285,44.6371,-1.20406
10012686354,IL4R,interleukin 4 receptor,3566,2.21e-22,3.57e-24,-15.3277,44.6343,-0.676876
10012669566,ULK1,unc-51-like kinase 1 (C. elegans),8408,2.27e-22,3.68e-24,-15.3194,44.6047,-0.509738
10012685912,CYBB,"cytochrome b-245, beta polypeptide (chronic granulomatous disease)",1536,2.44e-22,3.99e-24,-15.2969,44.5248,-1.28596
10012675627,CLTCL1,"clathrin, heavy chain-like 1",8218,2.58e-22,4.22e-24,-15.2809,44.4682,-1.26891
10012679950,LPGAT1,lysophosphatidylglycerol acyltransferase 1,9926,2.91e-22,4.78e-24,-15.246,44.3437,-0.596552
10012671638,FLOT2,flotillin 2,2319,2.94e-22,4.86e-24,-15.2415,44.3279,-0.5578
10012673309,PRG3,proteoglycan 3,10394,2.99e-22,4.96e-24,-15.2358,44.3076,-1.33808
10012672982,TP53I11,tumor protein p53 inducible protein 11,9537,3.28e-22,5.49e-24,-15.2076,44.2071,-0.650967
10012666268,MMP8,matrix metallopeptidase 8 (neutrophil collagenase),4317,3.45e-22,5.84e-24,-15.1902,44.145,-1.40747
10012676634,MRCL3,myosin regulatory light chain MRCL3,10627,3.54e-22,6.02e-24,-15.1818,44.1152,-0.378831
10012676549,ST6GALNAC2,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",10610,3.55e-22,6.05e-24,-15.1801,44.1091,-0.513312
10012679825,OSBPL2,oxysterol binding protein-like 2,9885,3.6e-22,6.22e-24,-15.1727,44.0824,-0.565651
10012674250,FRAT1,frequently rearranged in advanced T-cell lymphomas,10023,3.67e-22,6.35e-24,-15.1667,44.0611,-0.741998
10012673598,TMEM154,transmembrane protein 154,201799,3.79e-22,6.58e-24,-15.1569,44.0262,-0.900219
10012671296,POLD4,"polymerase (DNA-directed), delta 4",57804,3.88e-22,6.76e-24,-15.1492,43.9984,-0.321779
10012672533,IL18RAP,interleukin 18 receptor accessory protein,8807,3.96e-22,6.94e-24,-15.1421,43.9731,-1.23015
10012669048,GGTA1,"glycoprotein, alpha-galactosyltransferase 1",2681,3.97e-22,6.98e-24,-15.1404,43.9671,-1.43222
10012687102,OBSL1,obscurin-like 1,23363,4.26e-22,7.59e-24,-15.1171,43.884,-0.453606
10012675728,CAPZB,"capping protein (actin filament) muscle Z-line, beta",832,4.41e-22,7.88e-24,-15.1064,43.8457,-0.390874
10012669562,PNPLA2,patatin-like phospholipase domain containing 2,57104,4.55e-22,8.23e-24,-15.0945,43.8029,-0.402637
10012669928,MOBKL2A,"MOB1, Mps One Binder kinase activator-like 2A (yeast)",126308,4.96e-22,9.02e-24,-15.0688,43.711,-0.531876
10012670335,RPGRIP1,retinitis pigmentosa GTPase regulator interacting protein 1,57096,4.96e-22,9.04e-24,-15.0684,43.7093,-1.02039
10012672366,GNB2,"guanine nucleotide binding protein (G protein), beta polypeptide 2",2783,5.16e-22,9.42e-24,-15.0568,43.6679,-0.492785
10012687490,LOC100131112,similar to hCG2002332,100131112,5.34e-22,9.77e-24,-15.0466,43.6311,-0.32565
10012668404,FCGRT,"Fc fragment of IgG, receptor, transporter, alpha",2217,5.4e-22,9.91e-24,-15.0426,43.6171,-0.724926
10012668699,PPP4C,"protein phosphatase 4 (formerly X), catalytic subunit",5531,5.4e-22,9.95e-24,-15.0417,43.6138,-0.277112
10012683328,ARG1,"arginase, liver",383,5.55e-22,1.02e-23,-15.0335,43.5843,-1.37512
10012689552,IMPDH1,IMP (inosine monophosphate) dehydrogenase 1,3614,6.25e-22,1.16e-23,-14.9991,43.4609,-0.487582
10012675004,PTGES,prostaglandin E synthase,9536,6.3e-22,1.17e-23,-14.9964,43.451,-1.36034
10012667479,NFAM1,NFAT activating protein with ITAM motif 1,150372,6.41e-22,1.2e-23,-14.9905,43.43,-0.532912
10012688105,NOTUM,notum pectinacetylesterase homolog (Drosophila),147111,6.49e-22,1.22e-23,-14.9856,43.4123,-0.435843
10012686750,JHDM1D,jumonji C domain containing histone demethylase 1 homolog D (S. cerevisiae),80853,6.49e-22,1.22e-23,-14.9852,43.4107,-0.634763
10012681739,ADAM19,ADAM metallopeptidase domain 19 (meltrin beta),8728,7.22e-22,1.36e-23,-14.9542,43.2992,-0.909846
10012678954,TRAFD1,TRAF-type zinc finger domain containing 1,10906,7.27e-22,1.38e-23,-14.9516,43.2901,-0.459523
10012678611,CORO7,coronin 7,79585,7.38e-22,1.4e-23,-14.9468,43.2728,-0.409586
10012678528,SPRR2A,small proline-rich protein 2A,6700,7.67e-22,1.47e-23,-14.9332,43.2237,-0.329887
10012668371,WRNIP1,Werner helicase interacting protein 1,56897,7.69e-22,1.48e-23,-14.9318,43.2186,-0.467135
10012682389,STEAP4,STEAP family member 4,79689,8.31e-22,1.61e-23,-14.9078,43.1323,-1.05919
10012671112,CD177,CD177 molecule,57126,8.66e-22,1.69e-23,-14.8948,43.0853,-1.0244
10012673396,MYO1A,myosin IA,4640,9.89e-22,1.95e-23,-14.855,42.9419,-0.270443
10012666909,ANKRD55,ankyrin repeat domain 55,79722,1.01e-21,2.01e-23,-14.8468,42.9123,-0.889359
10012677582,FLJ20209,hypothetical LOC57245,57245,1.07e-21,2.12e-23,-14.8315,42.857,-0.427944
10012667094,TNNI1,"troponin I type 1 (skeletal, slow)",7135,1.11e-21,2.22e-23,-14.8193,42.8127,-0.408306
10012671176,PLA2G2D,"phospholipase A2, group IID",26279,1.22e-21,2.45e-23,-14.792,42.7139,-0.272412
10012677738,TSPAN14,tetraspanin 14,81619,1.23e-21,2.48e-23,-14.7888,42.7024,-0.599964
10012676418,MTMR3,myotubularin related protein 3,8897,1.23e-21,2.48e-23,-14.7887,42.7019,-0.536412
10012688553,ICAM3,intercellular adhesion molecule 3,3385,1.32e-21,2.68e-23,-14.7678,42.6264,-0.70677
10012671171,LRRC4,leucine rich repeat containing 4,64101,1.33e-21,2.7e-23,-14.765,42.6164,-1.10265
10012686204,LOC150166,hypothetical protein LOC150166,150166,1.43e-21,2.92e-23,-14.7436,42.5388,-0.960577
10012668792,MAPK1,mitogen-activated protein kinase 1,5594,1.74e-21,3.61e-23,-14.6857,42.3285,-0.451224
10012674912,AZU1,azurocidin 1 (cationic antimicrobial protein 37),566,1.75e-21,3.63e-23,-14.6838,42.3216,-1.41022
10012684190,GPI,glucose phosphate isomerase,2821,1.76e-21,3.68e-23,-14.6806,42.3102,-0.632482
10012673076,RTN3,reticulon 3,10313,1.98e-21,4.15e-23,-14.6473,42.189,-0.50127
10012684518,TRIM3,tripartite motif-containing 3,10612,2.03e-21,4.29e-23,-14.6386,42.1572,-0.405641
10012666233,TRIM21,tripartite motif-containing 21,6737,2.2e-21,4.66e-23,-14.6154,42.0727,-0.361701
10012677733,MAN2B1,"mannosidase, alpha, class 2B, member 1",4125,2.2e-21,4.67e-23,-14.6147,42.0703,-0.464804
10012681945,MUC16,"mucin 16, cell surface associated",94025,2.21e-21,4.72e-23,-14.6119,42.0601,-0.325936
10012683452,CAPN3,"calpain 3, (p94)",825,2.34e-21,5.01e-23,-14.5959,42.0017,-0.578508
10012670966,THAP7,THAP domain containing 7,80764,2.43e-21,5.22e-23,-14.5844,41.9599,-0.372617
10012668706,TANK,TRAF family member-associated NFKB activator,10010,2.7e-21,5.88e-23,-14.552,41.8417,-0.479311
10012687469,APOB48R,apolipoprotein B48 receptor,55911,2.7e-21,5.89e-23,-14.5516,41.8402,-0.738412
10012679989,CENTA1,"centaurin, alpha 1",11033,2.73e-21,5.95e-23,-14.5486,41.8291,-0.393488
10012668427,CLDN14,claudin 14,23562,2.78e-21,6.08e-23,-14.5426,41.8074,-0.428743
10012682992,ANKRD13D,"ankyrin repeat domain 13 family, member D",338692,2.79e-21,6.12e-23,-14.5411,41.8017,-0.754749
10012679125,SNTB2,"syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)",6645,2.96e-21,6.52e-23,-14.5236,41.7381,-0.605196
10012687865,MAPK14,mitogen-activated protein kinase 14,1432,2.98e-21,6.59e-23,-14.521,41.7283,-0.606601
10012678940,CENTB1,"centaurin, beta 1",9744,3.06e-21,6.79e-23,-14.5127,41.6979,-0.462137
10012676471,OLFM4,olfactomedin 4,10562,3.13e-21,6.97e-23,-14.5054,41.6715,-1.55336
10012683542,WDR1,WD repeat domain 1,9948,3.23e-21,7.26e-23,-14.4943,41.6307,-0.444762
10012675333,TRIOBP,TRIO and F-actin binding protein,11078,3.97e-21,9.05e-23,-14.4345,41.4117,-0.493871
10012680447,MEGF9,multiple EGF-like-domains 9,1955,4.05e-21,9.23e-23,-14.429,41.3917,-0.670608
10012671728,LILRA2,"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2",11027,4.26e-21,9.75e-23,-14.4141,41.3369,-0.595292
10012677602,RGS19,regulator of G-protein signaling 19,10287,4.33e-21,9.94e-23,-14.4088,41.3177,-0.641543
10012679114,SIPA1,signal-induced proliferation-associated gene 1,6494,4.6e-21,1.06e-22,-14.3918,41.2553,-0.442001
10012670681,CTSH,cathepsin H,1512,4.66e-21,1.07e-22,-14.3879,41.2408,-0.962748
10012688944,FLJ16686,FLJ16686 protein,401124,4.73e-21,1.09e-22,-14.3831,41.2234,-0.964699
10012684818,MEFV,Mediterranean fever,4210,4.94e-21,1.15e-22,-14.3702,41.1757,-0.586648
10012670605,SMR3A,submaxillary gland androgen regulated protein 3A,26952,4.97e-21,1.16e-22,-14.3675,41.1659,-0.353635
10012683733,FLJ21438,hypothetical protein FLJ21438,64926,5.39e-21,1.26e-22,-14.3449,41.0827,-0.458211
10012682710,FAR2,fatty acyl CoA reductase 2,55711,5.61e-21,1.31e-22,-14.3335,41.041,-0.624581
10012679164,BTG2,"BTG family, member 2",7832,6.06e-21,1.43e-22,-14.3099,40.9541,-0.5507
10012682570,MANSC1,MANSC domain containing 1,54682,6.11e-21,1.45e-22,-14.3068,40.9427,-1.13702
10012675116,FCGR3B,"Fc fragment of IgG, low affinity IIIb, receptor (CD16b)",2215,6.16e-21,1.46e-22,-14.3039,40.9321,-1.39973
10012679423,CCDC88C,coiled-coil domain containing 88C,440193,6.18e-21,1.47e-22,-14.3026,40.927,-0.564725
10012665438,LGALS3,"lectin, galactoside-binding, soluble, 3",3958,6.68e-21,1.59e-22,-14.281,40.8475,-0.933907
10012677046,MAST3,microtubule associated serine/threonine kinase 3,23031,6.83e-21,1.63e-22,-14.2745,40.8236,-0.525642
10012686242,ZNF335,zinc finger protein 335,63925,7.51e-21,1.81e-22,-14.2467,40.721,-0.293423
10012689402,LCP1,lymphocyte cytosolic protein 1 (L-plastin),3936,7.61e-21,1.84e-22,-14.2418,40.7029,-0.467608
10012670245,AGTRAP,angiotensin II receptor-associated protein,57085,7.63e-21,1.85e-22,-14.2405,40.6983,-0.327019
10012686581,TMEM127,transmembrane protein 127,55654,9.15e-21,2.23e-22,-14.1896,40.5101,-0.356135
10012688368,SFXN5,sideroflexin 5,94097,9.15e-21,2.24e-22,-14.1889,40.5077,-0.42835
10012668043,PMM1,phosphomannomutase 1,5372,9.46e-21,2.32e-22,-14.1795,40.4727,-0.548249
10012681756,FBXW5,F-box and WD repeat domain containing 5,54461,9.46e-21,2.33e-22,-14.1786,40.4694,-0.374889
10012687688,DHRS1,dehydrogenase/reductase (SDR family) member 1,115817,9.46e-21,2.33e-22,-14.1785,40.4692,-0.360467
10012670758,RXRA,"retinoid X receptor, alpha",6256,9.97e-21,2.47e-22,-14.1627,40.4105,-0.592887
10012680359,CDH24,cadherin-like 24,64403,1.07e-20,2.67e-22,-14.1414,40.3316,-0.26696
10012670016,CENTD2,"centaurin, delta 2",116985,1.12e-20,2.82e-22,-14.1269,40.278,-0.492176
10012665405,SGTA,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha",6449,1.2e-20,3.02e-22,-14.1079,40.2075,-0.336882
10012676594,ACTR1A,"ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)",10121,1.27e-20,3.23e-22,-14.0903,40.1425,-0.231849
10012669963,VPS18,vacuolar protein sorting 18 homolog (S. cerevisiae),57617,1.42e-20,3.63e-22,-14.0586,40.0247,-0.397698
10012679911,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",5208,1.54e-20,3.96e-22,-14.0352,39.9376,-1.07533
10012682839,FAM160A2,"family with sequence similarity 160, member A2",84067,1.6e-20,4.13e-22,-14.0243,39.8973,-0.612783
10012667805,CFP,complement factor properdin,5199,1.75e-20,4.54e-22,-13.9986,39.8018,-0.736505
10012670746,PDXK,"pyridoxal (pyridoxine, vitamin B6) kinase",8566,1.9e-20,4.95e-22,-13.9758,39.7165,-0.638687
10012670561,OSTF1,osteoclast stimulating factor 1,26578,1.97e-20,5.14e-22,-13.9657,39.679,-0.536385
10012668118,ELA2,"elastase 2, neutrophil",1991,2.02e-20,5.28e-22,-13.9584,39.6519,-1.37748
10012678973,CLEC4A,"C-type lectin domain family 4, member A",50856,2.07e-20,5.44e-22,-13.9504,39.6221,-1.04084
10012672133,ACVR1B,"activin A receptor, type IB",91,2.09e-20,5.5e-22,-13.9473,39.6106,-0.255913
10012689155,KCNF1,"potassium voltage-gated channel, subfamily F, member 1",3754,2.24e-20,5.89e-22,-13.929,39.5421,-0.311621
10012684701,EML4,echinoderm microtubule associated protein like 4,27436,2.32e-20,6.16e-22,-13.9173,39.4986,-0.579709
10012665516,ACAA1,acetyl-Coenzyme A acyltransferase 1 (peroxisomal 3-oxoacyl-Coenzyme A thiolase),30,2.32e-20,6.17e-22,-13.9169,39.497,-0.384145
10012678444,NEO1,neogenin homolog 1 (chicken),4756,2.36e-20,6.29e-22,-13.9115,39.477,-0.460832
10012671697,STX10,syntaxin 10,8677,2.45e-20,6.55e-22,-13.9008,39.437,-0.31262
10012677378,GABARAP,GABA(A) receptor-associated protein,11337,2.57e-20,6.91e-22,-13.8864,39.383,-0.387805
10012686996,CRTC1,CREB regulated transcription coactivator 1,23373,2.62e-20,7.08e-22,-13.88,39.3593,-0.327138
10012683016,BCL2L15,BCL2-like 15,440603,2.78e-20,7.5e-22,-13.8645,39.3011,-0.525668
10012666371,BMX,BMX non-receptor tyrosine kinase,660,2.85e-20,7.73e-22,-13.8564,39.2709,-1.33079
10012688688,FYB,FYN binding protein (FYB-120/130),2533,2.91e-20,7.91e-22,-13.8504,39.2485,-0.719556
10012667971,PLAUR,"plasminogen activator, urokinase receptor",5329,2.95e-20,8.04e-22,-13.846,39.232,-0.910204
10012669197,SLC16A3,"solute carrier family 16, member 3 (monocarboxylic acid transporter 4)",9123,3.01e-20,8.24e-22,-13.8395,39.2079,-0.837717
10012683964,TAZ,"tafazzin (cardiomyopathy, dilated 3A (X-linked); endocardial fibroelastosis 2; Barth syndrome)",6901,3.13e-20,8.57e-22,-13.829,39.1685,-0.313594
10012666764,MXD3,MAX dimerization protein 3,83463,3.21e-20,8.82e-22,-13.8214,39.14,-0.405151
10012669173,CDC42SE1,CDC42 small effector 1,56882,3.36e-20,9.23e-22,-13.8091,39.0939,-0.486098
10012672374,GNG5,"guanine nucleotide binding protein (G protein), gamma 5",2787,3.43e-20,9.43e-22,-13.8034,39.0725,-0.323296
10012675620,CAP1,"CAP, adenylate cyclase-associated protein 1 (yeast)",10487,3.48e-20,9.63e-22,-13.7979,39.0519,-0.466593
10012670214,ZNF787,zinc finger protein 787,126208,3.59e-20,1e-21,-13.7873,39.0122,-0.388692
10012670612,PEF1,penta-EF-hand domain containing 1,553115,3.66e-20,1.02e-21,-13.7814,38.99,-0.353504
10012683780,CYP4F12,"cytochrome P450, family 4, subfamily F, polypeptide 12",66002,3.76e-20,1.06e-21,-13.7727,38.9576,-0.27485
10012688487,MAP3K3,mitogen-activated protein kinase kinase kinase 3,4215,3.88e-20,1.1e-21,-13.7636,38.9233,-0.449209
10012667503,AMICA1,"adhesion molecule, interacts with CXADR antigen 1",120425,3.93e-20,1.11e-21,-13.7597,38.9087,-1.08941
10012677139,PLEKHG3,"pleckstrin homology domain containing, family G (with RhoGef domain) member 3",26030,4.1e-20,1.16e-21,-13.7477,38.8635,-1.07943
10012672200,PYCARD,PYD and CARD domain containing,29108,4.5e-20,1.29e-21,-13.7204,38.761,-0.415027
10012682572,SMAP2,stromal membrane-associated GTPase-activating protein 2,64744,4.63e-20,1.33e-21,-13.7123,38.7308,-0.342019
10012669654,PYGL,"phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)",5836,4.65e-20,1.34e-21,-13.7106,38.7242,-0.94636
10012688875,WIPI1,"WD repeat domain, phosphoinositide interacting 1",55062,4.66e-20,1.34e-21,-13.7097,38.7207,-0.54379
10012674982,NHLH1,nescient helix loop helix 1,4807,5.17e-20,1.5e-21,-13.6805,38.611,-0.291619
10012672974,YWHAB,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide",7529,5.28e-20,1.53e-21,-13.6742,38.5872,-0.485299
10012688082,CR1,complement component (3b/4b) receptor 1 (Knops blood group),1378,5.44e-20,1.59e-21,-13.6654,38.554,-0.642814
10012667704,TYK2,tyrosine kinase 2,7297,5.99e-20,1.76e-21,-13.6377,38.4499,-0.375719
10012666042,XIRP1,xin actin-binding repeat containing 1,165904,6.41e-20,1.91e-21,-13.6167,38.3706,-0.280729
10012669594,PTPRJ,"protein tyrosine phosphatase, receptor type, J",5795,6.54e-20,1.95e-21,-13.6105,38.3471,-0.670571
10012673121,DUOX2,dual oxidase 2,50506,6.62e-20,1.98e-21,-13.6068,38.3334,-0.249743
10012687422,FCGR3A,"Fc fragment of IgG, low affinity IIIa, receptor (CD16a)",2214,6.63e-20,1.99e-21,-13.6058,38.3296,-1.16915
10012678404,SLC38A10,"solute carrier family 38, member 10",124565,6.71e-20,2.02e-21,-13.6017,38.314,-0.471407
